title,salary,city,job,publish_date,requirements,responsibilities,schedule,experience,employment,url
Android-разработчик,от 1 700 до 2 000 $ за месяц,,Andersen,,"Andersen is hiring an Android Developer to enhance retail digital banking solutions, expand mobile features, improve user experience, and support the evolution of customer-facing banking services. The customer is a leading international banking group, operating for over four decades across the Middle East, North Africa, Europe, the Americas, and Asia. The organization provides a wide range of services, including corporate banking, trade finance, treasury solutions, Islamic banking, and retail banking, with physical branches in five countries and a fast-growing fully digital mobile bank. It is recognized for its commitment to digital transformation through dedicated innovation units and digital platforms, including a fully digital retail bank. The project is focused on enhancing digital banking channels and online banking offerings, with a strong emphasis on developing retail banking solutions. The team contributes to expanding functionality, improving user experience, and supporting the evolution of customer-facing digital services. Responsibilities: Developing Android applications in accordance with bank development standards and guidelines. Conducting Proof of Concepts (POCs) for upcoming projects and new features. Performing peer code reviews to ensure code quality and adherence to best practices. Collaborating with cross-functional teams to deliver high-quality mobile solutions on time. Participating in Agile/Scrum ceremonies and contributing to continuous improvement of development processes. Must-haves: Hands-on experience in native Android app development for 2+ years. Strong knowledge and experience with Kotlin and Java. Experience working in Agile/Scrum teams and participating in sprints. Experience with CI/CD tools for automating build and deployment processes. Experience with Jira for task management and Confluence for documentation. Knowledge of RESTful APIs and integrating third-party libraries into Android apps. Good understanding of Git, including branching strategies and feature branches. Strong analytical thinking, with the ability to solve problems effectively. Good presentation and communication skills. Level of English – from Intermediate+ and above. Nice-to-haves: Bachelor’s degree in Computer Science, Information Technology, or a related field. Reasons why this job would be interesting to you: Experience in teamwork with leaders in FinTech, Healthcare, Retail, Telecom, and others. Andersen cooperates with such businesses as Samsung, Siemens, Johnson & Johnson, BNP Paribas, Ryanair, Mercedes, TUI, Verivox, Allianz, T-Systems, etc.. The opportunity to change the project and/or develop expertise in an interesting business domain. Job conditions – you can work both fully remotely and from the office or can choose a hybrid variant. Guarantee of professional, financial, and career growth! The company has introduced systems of mentoring and adaptation for each new employee. The opportunity to earn up to an additional 1,000 USD per month, depending on the level of expertise, which will be included in the annual bonus, by participating in the company's activities. Access to the corporate training portal, where the entire knowledge base of the company is collected and which is constantly updated. Bright corporate life (parties / pizza days / PlayStation / fruits / coffee / snacks / movies). Certification compensation (AWS, PMP, etc). Referral program. English courses. Private health insurance and compensation for sports activities.",,,1–3 года,,https://almaty.hh.kz/vacancy/132093069
QA Automation Engineer (Mobile),,,Itransition,,"We are looking for a QA Automation Engineer to join our team, ensuring top-notch software quality, documenting issues, and working closely with international teams on projects for European clients. Requirements: Knowledge of testing tools such as Appium, Webdriverio, Browserstack and coding using Javascript Knowledge of Page Object Model API testing using Postman Experience with testing native apps on Android/iOS Ability to work as part of a team or as an individual Self-starter and quick learner Excellent communication skills English level B2+ Experience of the agile software project life cycle and where testing fits into it Experience with JIRA and Confluence Experience with Git/GitHub Nice to have: Knowledge of mobile automation frameworks (for example Appium) Postgres/SQL Heroku console Circle CI Expo We offer: Projects for such clients as PayPal, Wargaming, Xerox, Philips, adidas and Toyota Competitive compensation that depends on your qualification and skills Career development system with clear skill qualifications Flexible working hours aligned to your schedule Options to work remotely Compensation for medical expenses English courses online Corporate parties and events for employees and their children Internal conferences, workshops and meetups for learning and experience sharing Gym membership compensation, corporate sport competitions (cybersport included) 5 days of paid sick leave per year with no obligation to submit a sick-leave certificate",,,1–3 года,,https://almaty.hh.kz/vacancy/130787325
Android Trainee,,,Andersen,,"уровень знания английского языка Intermediate и выше; понимание принципов разработки под Android; знание Kotlin, Android SDK, Android Studio, Gradle; базовые знания Java; базовые знания паттернов проектирования, особенностей работы мобильных приложений; создание собственных приложений будет плюсом; наличие учебных/тестовых проектов в портфолио; знание, что такое Git и как с ним работать; коммуникабельность, мотивированность, высокая скорость усвоения новых знаний; уровень знания немецкого языка Intermediate и выше будет плюсом.",,,не требуется,,https://almaty.hh.kz/vacancy/132673502
Graphic & Motion Designer (Performance & Digital Marketing),,Алматы,ТОО GREEN AND SMART MOBILITY KAZAKHSTAN,,"Обзор роли Мы ищем графического дизайнера с фокусом на перформанс-маркетинг и конверсионный дизайн. Роль предполагает создание высокоэффективных визуалов для платных кампаний, магазинов приложений и цифровых точек контакта. Ключевые обязанности 1. Перформанс-креативы Разработка рекламных креативов для: Meta, Google, TikTok, Programmatic-платформ, социальных сетей Производство вариаций для A/B-тестирования 2. Ассеты для магазинов приложений и конверсии Дизайн скриншотов и визуалов для App Store (iOS и Android) Постоянная оптимизация для повышения конверсии 3. Лендинги и цифровые материалы Создание визуалов для: Лендингов Баннеров на сайте In-app промоакций 4. Поддержка креативного тестирования Тесное взаимодействие с командой перформанс-маркетинга: тестирование концепций, быстрые итерации на основе результатов Требования 2–4 года опыта в графическом дизайне Сильное портфолио в digital-маркетинге / перформанс-креативах Опыт дизайна для mobile-first среды Понимание конверсионного дизайна (не только брендинг) Уверенное владение Figma, Adobe Suite или аналогичными инструментами Критерии успеха Высокоэффективные рекламные креативы, улучшающие результаты кампаний Быстрое производство множества вариаций Тесная связь между дизайном и перформанс-целями",,,3–6 лет,,https://almaty.hh.kz/vacancy/132796858
Junior QA Engineer (Manual),,,ТОО Playrix,,,"анализ механик и пользовательского опыта, формулирование предложений по улучшению; активное участие в командных обсуждениях фич и изменений; ручное тестирование новых фич игры на платформах iOS, Android, MacOS, UWP; тестирование проекта в рамках регрессионных проверок; своевременное и качественное заведение дефектов в баг-трекер с описанием причин и влияния на продукт. Мы ожидаем: быстрый рост в геймдизайн, продюсирование или менеджмент; мобильный игровой опыт и искренний интерес к gamedev; проактивную позицию: умение не только находить проблему, но и предлагать решение; коммерческий опыт ручного тестирования от 6 месяцев; высшее образование; знание теории тестирования; Будет плюсом: понимание основ геймдизайна и аналитики; опыт работы с AI-инструментами; интерес к аналитике и продуктовым показателям. Мы предлагаем: Гибкость в работе: Для большинства позиций у нас гибкий график и удалённый формат работы. Мы ориентируемся на результат, а не на место или способ выполнения задач. Забота о здоровье и well-being: Предоставляем ДМС для сотрудников, их партнеров и детей, компенсируем онлайн-сессии с психологом. Сохраняем 100% зарплату во время отпуска или больничного без лишних справок. А для особых случаев предоставляем дополнительные выходные. Поддерживаем здоровый образ жизни и компенсируем покупку спортивных абонементов и подписку на фитнес-приложения. Развитие и обучение: Оплачиваем участие в профильных конференциях и курсах, проводим внутренние конференции. Компенсируем изучение иностранного языка. Ивенты и мерч: Регулярно проводим развлекательные и рабочие мероприятия в офлайн режиме: встречи команд, крупные корпоративные вечеринки и более лайтовые пати в офисах. Также регулярно проводим развлекательные конкурсы, квизы, хакатоны, спортивные челленджи в режиме онлайн. Собственный магазин мерча с внутренней валютой, где можно купить уникальные подарки. Валюту дарим на значимые даты, также ее можно заработать, участвуя в мероприятиях и брендовых активностях Отправляя отклик на нашу вакансию, вы соглашаетесь, что ваши персональные данные, собранные во время собеседований в Playrix, будут обрабатываться компанией.",,1–3 года,,https://almaty.hh.kz/vacancy/132109968
Senior Android-разработчик,,Ташкент,АИКБ ИПАК ЙУЛИ БАНК,,"Для работы над frontend'ом мобильного приложения Ipak Yo’li Mobile мы ищем Android-разработчика (Middle/Senior) Ipak Yo’li Mobile - это не просто еще одно банковское приложение. Оно занимает 2-е место в рейтинге Markswebb за 2024 год, и мы стремимся к вершинам как по функционалу, так и по количеству активных пользователей. Мы предлагаем конкурентную зарплату и возможность работать в международной команде профессионалов. У нас есть не только кофе и печеньки, но и регулярные пинг-понг баттлы, настольный футбол, и матчи в Dota 2 по пятницам. Что нужно делать: Поддержка и развитие существующего приложения, быстрое устранение неполадок, обновление при изменении интерфейсов или библиотек Разработка новых функций, интеграция с новыми сервисами, поддержание качества кода Активное участие в жизни продукта, внесение предложений по улучшению. Что мы ожидаем: Опыт программирования для Android от 3 лет Знание Kotlin и Android SDK (Kotlin Coroutines, Dagger, Rx-java и т.д.) Понимание RESTful API, HTTP, принципов HIG Навык создания кастомных UI-компонетов Знакомство с MVVM Знание шаблонов проектирования, принципов SOLID и умение их применять Опыт с системами контроля версий (Git), написание поддерживаемого и тестируемого кода Уверенное владение русским языком. Вашим преимуществом будут: Java WebSocket Room, KMM, Compose, MVI, CI/CD Условия: Возможен удаленный формат после испытательного срока. Первые 3 месяца работа из офиса в Ташкенте. Ждем вашего отклика!",,,3–6 лет,,https://almaty.hh.kz/vacancy/132775896
Middle Android Developer,,,АО Народный банк Казахстана,,"2–4 года опыта Android-разработки, уверенный Kotlin Jetpack: Compose, ViewModel, Room, Navigation Component, Hilt Архитектура MVVM + Clean Architecture, знание SOLID на практике REST API интеграция: обработка ошибок и перехватчики Безопасность: Keystore, SSL pinning, ProGuard/R8, BiometricPrompt Unit-тесты (JUnit, MockK), участие в code review, Git flow Понимание CI/CD пайплайнов","1. Разработка и поддержка модулей приложения 2. Самостоятельная декомпозиция задач и оценка трудоёмкости 3. Code review и менторинг junior-разработчиков 4. Взаимодействие с backend и product по API-контрактам (OpenAPI/Swagger) 5. Участие в архитектурных обсуждениях, написание технической документации 6. Мониторинг метрик приложения: crashfree rate, ANR, latency",,1–3 года,,https://almaty.hh.kz/vacancy/132687005
Senior Kotlin разработчик,до 250 000 ₽ за месяц,Алматы,ООО Антара,,"Привет! Мы — Антара, аккредитованная IT-компания с 6-летним опытом на рынке. Мы занимаемся заказной разработкой, создаем собственные продукты и предоставляем услуги аутсорсинга/аутстаффа IT-специалистов для крупных заказчиков в сферах финтеха и ритейла. Сейчас мы в поиске Senior Kotlin-разработчика для работы на проекте одного из наших ключевых заказчиков (банковский сектор) — новое мобильное приложение для корпоративных клиентов. Формат работы: Гибрид (3 дня в офисе, 2 дня удаленно) Адрес офиса: Алматы, пр-т Назарбаева, 226 Что предстоит делать: •Реализация новых модулей в мобильном приложении BCC Business с нуля. •Писать чистый, эффективный и поддерживаемый код на Kotlin. •Работать с асинхронностью с использованием Coroutines. •Применять архитектурные подходы MVI и MVVM. •Использовать Jetpack Compose для построения UI (опыт приветствуется, но готовы обучить). Что ожидаем: •Опыт работы: от 4 лет в разработке Android-приложений. •Продвинутые знания Kotlin: умение писать поддерживаемый код. •Глубокое понимание платформы Android: архитектура, жизненный цикл, ключевые компоненты. •Асинхронное программирование: уверенное владение корутинами. •Архитектура и паттерны: опыт с MVI и MVVM, знание ключевых паттернов проектирования. •Jetpack Compose — будет большим плюсом (но не обязателен). •Образование: высшее техническое. •Будет плюсом опыт работы в финтех-компаниях. Условия работы: •График работы: гибрид (3 дня в офисе в Алматы, 2 дня — удаленно). •Время работы: с 9:00 до 18:00 по времени АСТ (Алматы). •Оформление: по ГПХ на период испытательного срока, далее — по ТК РК.",,,3–6 лет,,https://almaty.hh.kz/vacancy/132018140
Middle Software Engineer (Gameplay),,,ТОО Playrix,,"Playrix — одна из самых успешных компаний по разработке мобильных игр в мире. По доходам среди всех мобильных приложений мы входим в топ-3 в мире, а в Европе мы первые. Наши игры установили 2,3 миллиарда раз (треть населения Земли), каждый день в них играет более 30 миллионов людей по всему миру! Команды разработки для нас - ядро компании, благодаря которому наши игры растут и развиваются уже 21 год. Чтобы повышать качество продуктов и выводить их на новый уровень, мы строим AI-first-культуру внутри инженерных команд: разрабатываем агентные воркфлоу, внедряем новые инструменты, измеряем прирост скорости разработки — и в особенности следим за качеством результата. Поэтому ищем сильнейших инженеров, кто готов поддержать и развивать эти практики вместе с нами Эта роль подойдет тем, кто готов работать на стыке UI, логики и инженерных задач, а со временем — брать на себя больше ответственности, влиять на фичи и развитие целого проекта. При этом опыт работы на С++ совсем необязателен: у нас отличная система адаптации для комфортного перехода новичков с Unity на С++. Мы создаём условия для роста до уровня Senior или Lead и ожидаем высокой самостоятельности, вовлеченности и инициативы. Задачи, которые предстоит решать: Программирование игровой логики и фичей; UI-разработка: структура окон, работа с UI Kit, интеграция визуала в движок; Использование и улучшение наших AI-инструментов на всех этапах разработки: от декомпозиции задачи до тестов и деливери – с полной ответственностью за высокое качество генерируемого кода; Активное участие в командных обсуждениях фич и изменений; Оптимизация производительности и автоматизация рутины. Наш стек: Языки: основной — C++ 17/20; для единичных задач — Lua и Python; Собственный движок, похожий на Unity или Unreal, который мы постоянно развиваем. Для быстрого погружения в его кодовую базу у нас есть собственный AI-ассистент. AI: Claude, Cursor, Codex с настроенными правилами репозиториев, растущим каталогом специализированных скиллов и агентских режимов под конкретные задачи. MCP-интеграции с внутренней инфраструктурой (GitHub, Asana, Amplitude и тд). Агентские воркфлоу покрывают весь цикл: от генерации игровых элементов и авто-тестов до автоматического создания и ревью PR. Мы ожидаем: Опыт разработки коммерческих игровых проектов на C++ и/или Unity от 1 года; Опыт использования AI-инструментов с измеримым эффектом – глубже чат-запросов: от современных практик промт-инжиниринга до построения агентных воркфлоу и валидации их результатов; Опыт верстки внутриигровых интерфейсов: создание сложных окон, работа со скроллерами, эффектами; Сильную проактивную позицию: умение не только решать задачи, но и предлагать инициативы. Будет плюсом: Опыт разработки под мобильные платформы (iOS, Android). Как мы работаем с AI: AI — стандарт инженерной работы в команде, а не опция. Используем ежедневно в разработке: от декомпозиции задач, навигации по кодовой базе до генерации и рефакторинга кода. Ответственность за результат всегда остаётся за инженером. Любой сгенерированный код проходит те же проверки, что и написанный вручную: ревью, тесты и валидацию в контексте продукта. AI усиливает инженера, а не заменяет его. Мы ожидаем, что с помощью AI инженер сможет быстрее двигаться по задачам, брать на себя больший объём работы и эффективнее решать сложные проблемы. Делимся рабочими практиками внутри команды. Хорошие сценарии использования AI, удачные подходы, правила работы с репозиторием и агентные воркфлоу становятся частью общей инженерной среды. Постоянно улучшаем подход. Инструменты быстро меняются, поэтому мы ожидаем интереса к новым возможностям AI и готовности предлагать улучшения, если они реально повышают скорость и качество разработки. У нас классно, потому что у нас есть: Возможность постоянного развития в команде из 500+ профессиональных инженеров: у нас огромная база знаний и система наставничества, которая позволяет адаптироваться быстро. Возможность переходить между направлениями и не только в рамках разработки (Project Management, маркетинг и т.д.). Задачи, требующие умения принимать эффективные и безопасные архитектурные решения, а также применять на практике интересные подходы программирования. Упор на развитие продуктового видения у каждого специалиста в компании. Наши разработчики представляют, как та или иная фича будет работать у пользователя, и сами играют в игры, которые разрабатывают. Возможность менять процессы и подходы на более эффективные без долгих согласований и бюрократии. Мы предлагаем: Гибкость в работе: Для большинства позиций у нас гибкий график и удалённый формат работы. Мы ориентируемся на результат, а не на место или способ выполнения задач. Забота о здоровье и well-being: Предоставляем ДМС для сотрудников и их детей, компенсируем онлайн-сессии с психологом. Сохраняем 100% зарплату во время отпуска или больничного без лишних справок. А для особых случаев предоставляем дополнительные выходные. Поддерживаем здоровый образ жизни и компенсируем покупку спортивных абонементов и подписку на фитнес-приложения. Развитие и обучение: Оплачиваем участие в профильных конференциях и курсах, проводим внутренние конференции. Компенсируем изучение иностранного языка. Ивенты и мерч: Регулярно проводим развлекательные и рабочие мероприятия в офлайн-режиме: встречи команд, крупные корпоративные вечеринки и более лайтовые пати в офисах. Также регулярно проводим развлекательные конкурсы, квизы, хакатоны, спортивные челленджи в режиме онлайн. Собственный магазин мерча с внутренней валютой, где можно купить уникальные подарки. Валюту дарим на значимые даты, также ее можно заработать, участвуя в мероприятиях и брендовых активностях. Отправляя отклик на нашу вакансию, вы соглашаетесь, что ваши персональные данные, собранные во время собеседований в Playrix, будут обрабатываться компанией.",,,1–3 года,,https://almaty.hh.kz/vacancy/132488744
QA manual/Ручной тестировщик Алматы (офис),,Алматы,ООО Центр корпоративных технологий,,"Знание теории тестирования ПО. Опыт тестирования API и веб UI. Опыт тестирования нативного ПО на платформе Android. Базовые знания SQL. Навыки работы с Windows на уровне продвинутого пользователя. Знакомство с Linux и знание основных команд. Технический и пытливый склад ума, умение логически мыслить. Умение ясно и грамотно формулировать свои мысли и донести идею до собеседника. Внимательность к мелочам. Пунктуальность. Дополнительным преимуществом будет: Базовые знания какого-либо языка программирования. Знакомство с продуктами Atlassian Jira и Confluence. Опыт разработки автоматизированных тестов. Понимание работы сетей и mTLS Обладание навыками нагрузочного тестирования Понимание работы криптографических функций Знание EMV и ISO","Составлять тест-кейсы и комбинировать их в тест-планы. Выполнять тестирование руками по требованиям и без них. Оформлять найденные дефекты в трекинговой системе. Работать с БД MySQL. Постоянно взаимодействовать с проектной командой (разработчики, тестировщики, дизайнеры). Тестирование приложений на устройствах с ОС Android. Тестирование frontend и backend составляющих",,3–6 лет,,https://almaty.hh.kz/vacancy/131393369
Android Development Program Trainee,,Алматы,Andersen,,"знание английского языка на уровне Intermediate и выше (устная коммуникация); начальные знания основ языка программирования Kotlin или Java; базовые знания в сфере Computer Science; понимание Android specific терминологии (UI-элементы, компоненты системы); готовность продолжить стажировку в компании Andersen. Участник программы обучения Andersen смело может рассчитывать на: высокий уровень экспертизы и поддержку со стороны опытных специалистов Andersen на протяжении всего обучения; системное менторское сопровождение и регулярную обратную связь; внимательное и бережное отношение к каждому участнику с фокусом на его прогресс и результат; помощь и поддержку при переходе от обучения к работе на коммерческих проектах компании; дальнейшее трудоустройство в Andersen при успешном прохождении программы. Andersen - это отличная возможность старта и роста в сфере IT!",,,не требуется,,https://almaty.hh.kz/vacancy/131875581
Unity Developer Senior iOS и Android,от 700 000 до 1 400 000 ₸ за месяц,Астана,ТОО AB-Service Company,,"Продвинутое владение Unity и C#, глубокое понимание внутренней структуры движка; Опыт работы с профилированием и оптимизацией производительности на уровне CPU/GPU; Понимание полного цикла разработки от прототипирования до релиза и пост-релизной поддержки.","Разработка и оптимизация игровых приложений на Unity; Участие в проектировании и реализации игровых механик; Тестирование и отладка кода; Взаимодействие с командой дизайнеров, художников и других разработчиков для создания высококачественных игровых продуктов.",,более 6 лет,,https://almaty.hh.kz/vacancy/132415655
Unity Developer,,,Itransition,,"We are looking for Unity Developers to join our team and contribute to the development of high-quality systems. You’ll work on exciting project, take part in shaping product architecture, and grow in a collaborative, agile environment. Requirements (Essential): 2+ years of experience in IT 1+ year of experience in Unity app development and ecosystem setup/maintenance Strong C# skills and solid understanding of OOP principles Ability to quickly get up to speed with existing codebase English proficiency sufficient for daily written and verbal communication Experience with building flexible and reusable systems Understanding of agile development practices (Scrum/Kanban) Experience working with version control systems (Git) Familiarity with software design documentation (UML, diagrams) Basic understanding of network protocols and client-server communication Nice to have: Experience with UI development Experience with debugging tools and practices iOS and/or Android development experience Knowledge of best practices such as TDD/BDD Experience with performance optimization At least 1 mobile title shipped to production We can offer: Projects for such clients as PayPal, Wargaming, Xerox, Philips, adidas and Toyota Competitive compensation that depends on your qualification and skills Career development system with clear skill qualifications Options to work remotely Compensation for medical expenses English courses online Corporate parties and events for employees and their children Internal conferences, workshops and meetups for learning and experience sharing Gym membership compensation, corporate sport competitions (cybersport included) 5 days of paid sick leave per year with no obligation to submit a sick-leave certificate",,,1–3 года,,https://almaty.hh.kz/vacancy/130467591
Специалист поддержки игроков со знанием английского языка,,,Pixel Talent,,"Свободное владение английским языком (уровень C1 Advanced); Грамотный письменный русский язык; Техническая подготовка на уровне продвинутого пользователя ПК и мобильных устройств; Желание и готовность учиться и повышать свою квалификацию, в том числе на курсах, оплачиваемых компанией; Большой игровой опыт, любовь к играм; Высокий уровень самодисциплины и ответственности; Наличие современного ПК, мобильного устройства на Android, стабильного интернет-соединения. У тебя будет возможность проявить свои навыки, выполнив тестовое задание. Предлагаем: Удалённый формат работы; График работы: с воскресенья по четверг, с 06:00 до 15:00 по кипрскому времени (включая 1 час на перерыв) График на период онбординга: с воскресенья по четверг, с 11:00 до 20:00 по кипрскому времени (включая 1 час на обед); Частичная занятость в праздничные дни; Фиксированная почасовая оплата по результатам собеседования и тестового задания; Сотрудничество на условиях контракта (договор оказания услуг).","Обработка обращений пользователей — ответы на вопросы по игре, решение технических и платёжных проблем, работа с жалобами; Работа с отзывами в Google Play и App Store; Модерация игровых чатов и социальных сетей; Мониторинг работоспособности игры (в Grafana и других инструментах); Оповещение разработчиков о возникающих неполадках; Участие в тестировании обновлений игры и игрового Портала, тесное взаимодействие с QA; Сбор фидбека от игроков. Наши ожидания: Свободное владение английским языком (уровень C1 Advanced); Грамотный письменный русский язык; Техническая подготовка на уровне продвинутого пользователя ПК и мобильных устройств; Желание и готовность учиться и повышать свою квалификацию, в том числе на курсах, оплачиваемых компанией; Большой игровой опыт, любовь к играм; Высокий уровень самодисциплины и ответственности; Наличие современного ПК, мобильного устройства на Android, стабильного интернет-соединения. У тебя будет возможность проявить свои навыки, выполнив тестовое задание. Предлагаем: Удалённый формат работы; График работы: с воскресенья по четверг, с 06:00 до 15:00 по кипрскому времени (включая 1 час на перерыв) График на период онбординга: с воскресенья по четверг, с 11:00 до 20:00 по кипрскому времени (включая 1 час на обед); Частичная занятость в праздничные дни; Фиксированная почасовая оплата по результатам собеседования и тестового задания; Сотрудничество на условиях контракта (договор оказания услуг).",,не требуется,,https://almaty.hh.kz/vacancy/131927753
UI/UX Designer (Fintech / Crypto / Web + Mobile),от 3 000 $ за месяц,Алматы,"WTS Co.,Ltd",,"Привет! Мы ищем UI/UX-дизайнера в команду WTP Technology. Не просто «нарисуй экраны», а человека, который думает, строит и предлагает и получает удовольствие от того, что его работа реально влияет на продукт. Кто мы такие? Мы — международный финтех-сервис, предлагающий современные платёжные решения с поддержкой криптовалюты и мультивалютных пополнений. Наш продукт создан на каждый день — от обычных онлайн-покупок до повседневных трат офлайн в путешествиях и по всему миру. Мы помогаем пользователям из 170+ стран легко и быстро платить. Это инструмент, с которым человек платит легко и без боли: за кофе в Барселоне, подписку в Штатах, отель в Таиланде или просто в магазине у дома. Кого мы ищем Нам нужен дизайнер, который думает как продакт: понимает пользователя, работает с метриками и осознаёт, что красивый интерфейс — это тот, который приносит ценность пользователю и влияет на бизнес-результаты. Задачи Проектировать UX-флоу: onboarding, KYC, выпуск карт, пополнение счёта — продумывать каждый шаг пользователя Создавать интерфейсы для Web, Telegram Mini App, iOS и Android Анализировать пользовательское поведение, находить точки drop-off и устранять их Участвовать в growth-инициативах и A/B-тестах, напрямую влиять на конверсию и LTV Работать в связке с продактом, разработкой и аналитикой — без бюрократии и долгих согласований Мониторить тренды в финтехе и мобильных интерфейсах, предлагать инициативы Требования 5+ лет опыта в UI/UX дизайне Figma — уверенно, без оговорок Сильное продуктовое мышление, умение работать с задачами, а не только с экранами Понимание пользовательского поведения и UX-паттернов Опыт работы с аналитикой: метрики, воронки, поведенческие данные Хорошая насмотренность — понимание, что делает дизайн качественным Английский от Intermediate (читать документацию, общаться с командой) Будет плюсом Опыт в финтехе или крипто-проектах Работа с Telegram Mini Apps Знание iOS Human Interface Guidelines и Android Material Design Базовое понимание фронтенда — что реально реализуемо в разработке Отслеживание трендов финтех-индустрии Тестовое задание Мы не верим в многочасовые испытания и бесконечные этапы. Тестовое — компактное и по делу. Вы получите реальную продуктовую задачу из нашей области, по которой нужно будет предложить UX-решение и обосновать его. Мы оцениваем мышление, структуру подачи и умение думать про пользователя — а не количество экранов. Задание оплачивается и занимает не более 3–4 часов. Условия Зарплата: от $3 000 + бонусы в месяц в зависимости от уровня и скиллов кандидата + бонусы за результат Формат: удалённо или офис в Алматы — на ваш выбор. Команда: дружная, без лишней бюрократии, с прямым влиянием на продукт Проекты: реальные финтех-продукты с живыми пользователями из 170+ стран Рост: возможность влиять на продуктовые решения и видеть результат своей работы Если что-то откликнулось — отправляй резюме и пару слов о себе. Можно без официоза. WTP Technology",,,более 6 лет,,https://almaty.hh.kz/vacancy/132530806
