title,salary,city,job,publish_date,requirements,responsibilities,schedule,experience,employment,url
Customer Support Manager,,,Innovate soft development,,"Join a fast-growing cybersecurity company specializing in world-class privacy and security solutions. Operating as a fully remote global team, we are on a mission to protect digital lives and ensure anonymity for millions worldwide. We are vocal advocates for civil rights, digital freedom, and an uncensored online culture. We are looking for an experienced Customer Support manager who thrives on solving complex challenges and is ready to make a massive impact on a high-traffic product at the intersection of security, massive scale, and digital freedom.  What you will do: Provide customer support online via email and chat (no calls). Process incoming requests. Analyze the reasons for обращения and provide technical support. Identify cause-and-effect relationships and find refined solutions in both routine work and complex tasks. Effectively interact with customers and the internal team. Prepare reports (if needed).  What we are looking for: 1+ years of experience in support. Punctuality, stress-resistance Ability to work in a multitasking environment. Experience with ticket systems. Attention to detail, independence in searching for information, analytical thinking, and a desire to find ways to optimize processes. Confident computer skills, experience with MS Office programs. Strong communication skills and a willingness to help people. English level B2+  What We Offer Build personal AI agents using our premium infrastructure. Absolute freedom to work from any location. (GMT+1– GMT+5) Internal R&D opportunities. Paid time off and sick leave. Direct impact on a massive, world-class B2C product. A collaborative environment with some of the best minds. Hardware upon completion of your probation. If this sounds like you, we’ve been waiting for you! Let’s build the future of digital freedom together.",,,1–3 года,,https://almaty.hh.kz/vacancy/132803536
Head of Digital / Digital Marketing Manager,,Алматы,ТОО СТА Поехали с нами,,"О компании: Мы развиваем масштабный проект в сфере туризма. Наш бизнес состоит из двух мощных векторов: создание и продажа готовых решений для бизнеса (Франчайзинг) и организация качественного отдыха для клиентов (Туры). Наша модель бизнеса строится на 100% digital-привлечении партнеров. Мы строим систему, которая генерирует поток входящих заявок из Meta и Google. У нас нет раздутого штата исполнителей. Мы работаем по гибкой модели: стратегия внутри — исполнение на аутсорсе. Мы ищем не просто «настройщика рекламы», а маркетингового драйвера, который сможет эффективно управлять продвижением обоих направлений. Суть роли: Вам предстоит работать в режиме многозадачности, переключаясь между стратегией привлечения инвесторов (B2B) и стратегией продажи туров (B2C). Ваша задача — создать синергию: чем больше мы продаем туров, тем привлекательнее наша франшиза, и наоборот. Ваша главная задача: Выстроить и контролировать высокоэффективный конвейер лидогенерации на покупку туров и франшизы, управляя внешними командами и специалистами.  Ваши задачи по направлениям: 1. Направление «Продажа франшиз» (B2B): Лидогенерация: Построение многоуровневых воронок (трафик — вебинар/лонгрид — заявка). Смыслы: Разработка офферов, ориентированных на цифры, окупаемость и надежность бизнес-модели. Работа с базой: Настройка ретаргетинга и прогревающих цепочек для тех, кто «думает» (цикл сделки до 3-х месяцев). 2. Направление «Продажа туров» (B2C): Performance: Запуск охватных и конверсионных кампаний в Instagram/Facebook на горячие предложения и сезонные направления. SMM & Content: Контроль подрядчиков по созданию «вкусного» контента, который вызывает желание улететь в отпуск немедленно. Аналитика: Работа с быстрыми продажами и максимизация конверсии сайта/мессенджеров. Что мы ждем от вас: Гибкость мышления: Вы умеете утром анализировать стоимость лида на инвестиционный продукт, а в обед оптимизировать стоимость клика на горящий тур в Египет. Глубокая экспертиза в Meta Ads & Google Ads: Вы знаете алгоритмы этих площадок как свои пять пальцев. Опыт в B2B и B2C: Понимание разницы между «эмоциональной покупкой» и «бизнес-инвестицией». Навык управления аутсорсом: Вы умеете ставить четкие ТЗ дизайнерам, копирайтерам и таргетологам, контролируя результат, а не процесс. Аналитический склад ума: Свободное владение сквозной аналитикой и CRM. Контроль Unit-экономики: Мониторить CPL, CAC, ROMI. Вы отвечаете за то, чтобы стоимость лида оставалась в рамках плановой, а их количество росло. Аналитика: Сводить данные из рекламных кабинетов и CRM в единые понятные отчеты. Почему это крутая позиция: Уникальный кейс в портфолио: Работа с двумя принципиально разными рынками в рамках одного проекта. Синергия продуктов: Вы будете видеть, как ваш маркетинг строит целую сеть турагентств. Отсутствие рутины: Динамика туристического рынка не даст заскучать. Мы ищем вас, если: Вы имеете опыт в Performance-маркетинге от 3 лет. Умеете управлять удаленными командами: ставить задачи в Asana и добиваться их выполнения в срок. Понимаете специфику продажи дорогих B2B-продуктов или франшиз (длинный цикл сделки, важность прогрева). Ваш подход: «Результат в деньгах и лидах», а не «Процесс и красивые отчеты». Условия работы: Доход: Фикс + бонус за KPI. Мы готовы обсуждать условия с сильным кандидатом индивидуально. Формат: Офис в Алматы Ресурсы: Стабильные рекламные бюджеты и готовность внедрять ваши предложения по оптимизации. Профессиональная свобода: Мы не диктуем, как работать. Мы даем цель и ресурсы, вы — даете результат.",,,3–6 лет,,https://almaty.hh.kz/vacancy/132728958
Product Manager,,Алматы,Kaspi.kz,,"Опыт работы Продакт менеджером от 2-х лет с управлением командой разработки (желательно в е-ком, маркетплейсы или классифайды Вовлеченный и нацеленный на результат. Ориентированность на данные и клиентоцентричный подход к управлению продуктом. Опытный пользователь аналитических инструментов (например, Amplitude, Google Analytics, Яндекс Метрика и т.д.). Вовлеченный и нацеленный на результат. Сильные коммуникативные навыки, умение договариваться Отличный тайм-менеджмент и стрессоустойчивость.","Подготовка стратегии/релизов для создания новых и развития существующих продуктов. Координирование работ разных департаментов и собственной команды разработки. Составление технических заданий, роадмапов для реализации задач Анализ данных, использование цифр для выражения результатов и подготовки задач. Проводить АБ-тесты (от дизайна и разметки событиями нового функционала до анализа результатов и их интерпретации). Взаимодействие с партнерами и менеджерами поддержки для улучшения продукта (снижение обращений, повышение NPS). Изучение рынка для предоставления лучших сервисов.",,3–6 лет,,https://almaty.hh.kz/vacancy/131888130
Supply Planning Manager,,Алматы,ТОО АНТАЛ БИЗНЕС РЕШЕНИЯ (ТМ Antal Kazakhstan),,"Responsibilities: Manage and coordinate the S&OP (Sales & Operations Planning) process in line with the established calendar, ensuring adherence to timelines Ensure achievement of inventory targets for both imported and locally produced goods Prepare and deliver weekly reports Analyze sales forecasts and ensure alignment with supply planning Develop demand forecasts and plan procurement accordingly Coordinate with suppliers and monitor delivery timelines to company warehouses Manage relationships with external partners, including contract negotiation and documentation flow (including international documentation) Monitor forecast accuracy, inventory levels, and ensure product availability in line with OTIF (On Time In Full) principles Requirements: Minimum 5 years of experience in planning (mandatory) Proven experience in S&OP process management and sales forecasting analytics Strong understanding of demand planning and supply planning processes Experience working with suppliers and external stakeholders Experience in contract management and supporting accounting documentation Proficient in 1C and Excel Strong analytical skills and ability to work under tight deadlines English level: B2 or higher Conditions: Official employment, full-time position Medical insurance Mobile phone allowance",,,3–6 лет,,https://almaty.hh.kz/vacancy/131386619
Product Manager (OTC / Brand Manager),,Алматы,ТОО AVVA Kazakhstan,,"Размер заработной платы - по итогам собеседования. Откройте для себя возможность стать ключевым игроком в динамичной фармацевтической компании, где ваши идеи и решения будут влиять на здоровье миллионов. Обязанности Разработка и реализация стратегии продвижения OTC продуктов и БАД с медийным статусом Запуск новых продуктов: от оценки рынка до вывода и лонча Обеспечение роста продаж через маркетинговые и digital-активности Управление digital-направлением: постановка задач, контроль подрядчиков и результатов Анализ рынка, конкурентов и поведения потребителей Разработка и реализация программ продвижения в аптечных сетях Управление продуктом на всех этапах (запуск, рост, поддержка) Оценка эффективности маркетинговых активностей Подготовка маркетинговых материалов Ответственность за рост продаж и эффективность маркетинговых инвестиций Требования Опыт работы Product / Brand Manager от 2 лет (фарма, OTC) Опыт запуска медийных продуктов на рынок Понимание digital-маркетинга (Meta, YouTube и др.) Опыт подготовки и управления рекламными кампаниями (ТВ, digital) Опыт работы с аптечными сетями будет преимуществом Умение работать с аналитикой и оценивать эффективность маркетинговых активностей Коммерческое мышление и ориентация на результат Самостоятельность и инициативность Условия Официальное трудоустройство Полный рабочий день, график 5/2 Конкурентная заработная плата Возможности для профессионального роста и развития Оплата сотовой связи Бонусная система",,,1–3 года,,https://almaty.hh.kz/vacancy/131679789
IT Project Manager,от 500 до 1 500 $ за месяц,,ОсОО Юнифан,,,"Работа с существующими проектами, поиск возможностей для добавления нового функционала; Участие в составлении и ведении технической документации по проектам (product description, functional description, business case, project plan, test case и т.д.); Обсуждение с заказчиком требований к проекту/сервису; Ведение деловой переписки и видеоконференций с клиентами; Участие в процессе запуска новых проектов; Анализ рынка и конкурентов для выявления возможностей по оптимизации продукта; Составление отчетности. Требования к кандидатам: Хорошее владение русским языком, знание английского будет преимуществом; Умение четко и правильно излагать свои мысли - устно и письменно; Наличие хорошей памяти для быстрого усваивания новой информации; Наличие хороших коммуникативных навыков; Способность организовывать рабочую нагрузку, неся полную ответственность за свою работу; Продвинутый уровень владения ПК (Microsoft: Word, Excel). В наших сотрудниках мы ценим: Профессионализм: понимание процесса, а не просто исполнение; Увлеченность своим делом; Умение брать на себя ответственность и выполнять договоренности; Умение работать в режиме многозадачности; Умение быстро осваивать знания. Условия работы: Высокая зарплата, пересмотр каждые 6 месяцев; График работы понедельник-пятница, полный рабочий день (удаленная работа); Мы готовы рассматривать кандидатов с любыми зарплатными ожиданиями. Кандидатов, заинтересованных в данной должности, просим выслать свое СV с указанием вакансии, на которую вы претендуете (IT Project Manager (remote)), в теме письма на наш электронный адрес.",,не требуется,,https://almaty.hh.kz/vacancy/132440501
Digital manager,,Алматы,ТОО АНТАЛ БИЗНЕС РЕШЕНИЯ (ТМ Antal Kazakhstan),,"International tobacco company is looking for a Digital E-commerce Manager Responsibilities: Lead and manage the e-commerce / digital team: task setting, performance tracking, team development. Launch and develop the corporate website: structure, content, product catalog, and user journeys. Ensure stable website operation (checkout, payments, user accounts) and improve UX. Collaborate with IT vendors on new features and platform improvements. Develop and execute e-commerce strategy across owned and partner channels. Manage online sales and optimize the full funnel from traffic to conversion. Build and manage partnerships with external e-commerce platforms. Develop and oversee digital purchase activation tools (e.g., chatbots), including requirements and performance monitoring. Control daily e-commerce operations: stock, pricing, content accuracy, and customer support. Analyze performance metrics (traffic, CR, CPA, AOV, retention) and prepare reports. Identify growth opportunities and implement best digital practices. Requirements: Bachelor’s or Master’s degree in Marketing, E-commerce, IT, Business, or related fields. 5+ years of experience in e-commerce. Proven experience in managing digital teams (2+ people). Strong background in digital marketing (SEO, paid media, targeting). Experience with CRM and e-commerce platform integrations. Hands-on experience with chatbots (e.g., Telegram). Knowledge of CMS platforms (WordPress, Shopify, Bitrix, etc.) and basic HTML/CSS. Understanding of web analytics tools (Google Analytics, GTM, etc.). Experience with no-code tools (Tilda, Power Platform, etc.). Strong analytical skills (Excel / Google Sheets / BI tools); basic SQL is a plus. Upper-intermediate English (B2+).",,,3–6 лет,,https://almaty.hh.kz/vacancy/132169299
Business Development Manager - Automation&Drives,,Алматы,ТОО Дельта Электроникс (Казахстан),,"The Industrial Automation Business Unit of Delta Electronics is looking for Sales Representative in Kazakhstan Responsibilities: Develop the network of Channel Partners for Drive, Motion and Control products produced by Delta to ensure market coverage and sustainable market share growth. Develop Key Customers in order to maximize Delta products specification in sizeable projects; Ensure compliance with local norms and regulations; Report directly to Delta Europe headquarters. Requirements: 5+ years in Automation&Drives business; Good knowledge of Automation&Drives market in Kazakhstan, well-established contacts with key customers are an advantage; Proactivity and willingness to drive business; Higher education in Electronics or Power Engineering; English skills: B1 or higher; Readyness to travel a lot. Terms: Full time employnent; Frequent business trips; Decent salary level.",,,более 6 лет,,https://almaty.hh.kz/vacancy/132502365
E-commerce Sales Manager,,Алматы,ТОО Хайер Мидл Эйжа,,"Responsibilities: Develop sales and achieve sales targets across online channels (haieronline.kz, kaspi.kz, Halyk Market, Ozon, etc.) Analyze sales, traffic, conversion, and key commercial performance indicators Develop proposals to increase revenue, average order value, and conversion Prepare and implement a monthly promotional plan Analyze competitor pricing and monitor price positioning Control assortment, stock levels, and product availability across online channels Forecast demand and plan sales Launch new products and oversee their rollout in online sales channels Interact with marketplaces on promotions, placement, and commercial terms Ensure the accuracy of product cards, pricing, stock availability, and content Prepare analytical reports and plan-vs-actual sales analysis Identify new opportunities to grow online sales and develop the category. Requirements: 2–3+ years of experience in e-commerce Understanding of how marketplaces and e-commerce platforms operate Understanding of key e-commerce metrics: GMV, revenue, margin, conversion, traffic, AOV, CR, ROAS, CTR, cancel rate, and out-of-stock Strong skills in analyzing sales, funnel performance, assortment, stock levels, and promo effectiveness Experience in preparing promotional plans and launching campaigns to drive sales growth Understanding of pricing principles and competitor price analysis Experience working with assortment management, product matrix, and sales planning Demand forecasting and stock management skills Ability to work with analytical reports, plan/fact analysis, and commercial performance indicators Results-oriented mindset and focus on achieving commercial KPIs. Will be an advantage: Experience in the home appliances / consumer electronics category Knowledge of digital marketing and performance marketing tools Experience with BI reporting, Power BI, Google Analytics, and ERP/CRM systems English proficiency at Intermediate level or above.",,,3–6 лет,,https://almaty.hh.kz/vacancy/132509625
Techincal Sales Manager,,Актау,ТОО Grantum Supply Group,,"Responsibilitie: Understanding product specifications and communicating the same to the customers Staying up-to-date with the company’s products and services Conducting market and competitor research Gathering feedback from customers and preparing a report on the same Specifying terms during product demonstrations Providing assistance to customers as and when required Building and maintaining long-term relations with customers Maintaining and updating a record of all sales orders Understanding customer requirements and suggesting products accordingly Explaining and negotiating contract terms with customers Preparing detailed and accurate sales documents Requirements Higher Education, Bachelor degree English level at least Intermediate Proven work experience as a Sales Engineer or a similar role in the Sales department Professional usage of MS Office (advanced skills in Excel) Working experience in sales of chemical pumps, separation technology products and oilfield equipment Good communication, presentation, and negotiation skills Strong analytical and problem-solving skills Good time management and organizational skills Ability to conduct in-depth research A team player as well as ablility to work independently Highly motivated and detail-oriented individual Ability to offer excellent customer service",,,3–6 лет,,https://almaty.hh.kz/vacancy/132390014
Digital Content & Community Manager (Channel Manager),,Алматы,ТОО Ред Булл Казахстан,,"COMPANY DESCRIPTION The Digital Manager position in the company helps the Media Network Manager in working with content creation and promotion, improving relationships between partners, as well as attracting opinion leaders. JOB DESCRIPTION CONTENT PROGRAMMING & COMMUNITY MANAGEMENT Run day-to-day programming of Red Bull’s Owned (redbull.kz) and Managed (TikTok, Instagram, YouTube, etc.) channels Manage community interactions across platforms to increase engagement, loyalty, and word of mouth Ensure the local voice of Red Bull resonates authentically, balancing global and local content SOCIAL MEDIA GROWTH & ENGAGEMENT Develop and execute content calendars aligned with brand priorities and cultural moments Experiment with formats, trends, and platform-native features to drive growth Increase metrics such as reach, frequency, engagement, and time spent with content CONTENT PRODUCTION Create platform-native content (short-form video, visuals, copywriting, and lightweight articles) when needed Collaborate with internal teams and freelancers to deliver high-quality, fast-turnaround content Support influencer-led and editorial partnerships with content toolkits and creative direction ANALYTICS & PERFORMANCE OPTIMIZATION Track and analyze performance across platforms using analytics tools (Google Analytics, YouTube Studio, social insights, etc.) Identify growth opportunities and optimize content strategies based on insights Deliver regular reports with actionable recommendations to improve reach and engagement PARTNERSHIPS & THIRD-PARTY ECOSYSTEMS Build partnerships with online media, social first publishers, creators, and communities relevant to Red Bull’s audience Drive Red Bull brand visibility through content integrations and collaborations in external ecosystems QUALIFICATIONS 5+ years of experience in social media, content programming, or digital community roles Proven success in growing online communities and platforms Strong hands-on experience running social media accounts Skilled in content creation and performance optimization Fluent in Kazakh, Russian, and English Bonus: experience in influencer partnerships or branded content collaborations ADDITIONAL INFORMATION KEY ATTRIBUTES Strategic thinker with strong execution skills Data-driven but creative; understands trends and consumer behavior Excellent communicator and relationship builder Curious, adaptive, and passionate about Red Bull’s culture and values FIRST-YEAR GOALS Launch and optimize content and community management strategy across Owned & Managed channels Grow non-paid engagement by 15% across Red Bull Kazakhstan’s social platforms Establish 3–5 recurring partnerships with online communities or creators Deliver measurable increases in engagement and brand visibility across third-party ecosystems",,,3–6 лет,,https://almaty.hh.kz/vacancy/132654175
Продакт-менеджер Open API,,Алматы,АО Банк ЦентрКредит,,"Миссия роли: Обеспечение разработки, развития и сопровождения продуктовой линейки API и SDK Банка в рамках стратегии Open API и Banking‑as‑a‑Service (BaaS), с целью масштабирования партнёрской экосистемы, ускорения интеграций и повышения повторного использования сервисов Банка. Вам предстоит: 1. Продуктовая стратегия и управление бэклогом: Формирование и развитие продуктового видения API‑платформы и SDK в соответствии со стратегией Open API и BaaS; Разработка и поддержка product roadmap (кратко‑, средне‑ и долгосрочной), включая приоритезацию инициатив, MVP, релизов и deprecation‑циклов; Определение метрик успеха (time‑to‑integrate, MAUпартнёров, NPS разработчиков/аналитиков). 2. Развитие SDK как продуктовой составляющей Определение стратегии SDK (языки, платформы, версии): Java, .NET, JavaScript, Python, Mobile SDK и др.; Формирование требований к SDK; Обеспечение синхронизации lifecycle API и SDK (release management); Контроль качества developer experience (DX): простота подключения, документация, примеры, шаблоны. 3. Проектирование API и требований 4. Доставка, сопровождение и качество: Координация полного цикла разработки API и SDK: design → development → тестирование → релиз → поддержка; Взаимодействие с командами разработки, QA, DevOps; Контроль нефункциональных требований: безопасность, отказоустойчивость, производительность, SLA; Управление версиями, changelog, backward compatibility и процессами вывода API из эксплуатации. 5. Экосистема и партнёры Анализ потребностей внешних и внутренних потребителей API (финтех‑компании, экосистемы, корпоративные клиенты, госорганы); Развитие и актуализация API‑каталога; 6. Регуляторика и кросс‑функциональное взаимодействие Взаимодействие с юридическим, риск‑ и compliance‑блоками; Обеспечение соответствия API и SDK требованиям ИБ и ВНД Банка; Актуализация информации в Confluence. Мы ожидаем, что у Вас есть: Опыт не менее 2–3 лет в роли Product Owner/Product Manager в ИТ, финтехе или цифровых продуктах; Глубокое понимание принципов API‑first, Open API, Open Banking, BaaS; Практический опыт работы с API‑шлюзами, middleware, интеграционными слоями (ESB, event streaming); Навыки формализации требований и управления backlog (JIRA, Confluence); Понимание специфики банковской / финтех‑отрасли и работы с чувствительными данными; Опыт кросс‑функционального взаимодействия на стыке Product / IT / Legal / Risk. Опыт запуска и развития SDK или developer‑platform будет преимуществом; Технический бэкграунд или опыт работы с архитектурными командами .",,,1–3 года,,https://almaty.hh.kz/vacancy/132593301
Junior Product Manager,от 200 000 до 300 000 ₸ за месяц,Астана,ТОО Zaman Education,,"знание IT При отклике на вакансию начать со слов: Чудесный день! Опыт работы с B2B продуктами и понимание специфики такого бизнеса в рамках продукта. Системное и критическое мышление; Умение работать самостоятельно желательно наличие опыта работа в сфере дистрибуции навыки публичных выступлений коммуникабельность, пунктуальность, ответственность, энергичность, умение находить общий язык с другими людьми. умение анализировать данные и использовать их для улучшения маркетинговой и продуктовой стратегии","продвижение продукта в партнерский канал планирование и реализация стратегии продуктов; Знания в области образовательной робототехники; Знания сред программирования Scratch, (Python, Arduino IdE приветствуется); развитие партнерского канала подготовка коммерческих предложений и тендерных спецификаций проведение презентаций для партнеров и заказчикам",,1–3 года,,https://almaty.hh.kz/vacancy/132300177
Senior Product Manager,,Астана,ТОО IT Холдинг Kazdream,,"Опыт успешного управления B2G-/В2В-продуктами в IT от 5-ти лет Понимание процессов коммерческой agile-разработки Опыт customer development, расчёта продуктовых метрик, проведения интервью и проверки гипотез Умение формировать и согласовывать бизнес-требования со стейкхолдерами и командой разработки, строить дорожные карты и вести бэклог продукта Опыт исследований рынка и конкурентного анализа Опыт общения с клиентами и поддержки продаж Опыт расчёта unit-экономики продукта, построения P&L Хорошие коммуникативные навыки и умение быстро находить общий язык с людьми Свободный письменный и разговорный русский и английский языки Готовность проявлять инициативу и брать на себя ответственность за свои действия Будет плюсом: Опыт работы системным аналитиком Опыт работы продуктовым или бизнес-аналитиком Опыт преподавания, публичных выступлений, написания статей в СМИ Опыт работы в международных компаниях Знакомство со сферами OSINT и SIGINT","Первый приоритет: Управление продуктом как технической сущностью (формирование бэклога и роудмапа продукта, customer development, работа с технологическими партнёрами, контроль разработки) Стимулирование и драйв продуктовых продаж (участие в формировании плана продаж, пресейл-активностях, обучении и поддержке менеджеров по продажам и партнёров, взаимодействии с клиентами, контроль воронки продаж) Маркетинговое продвижение продукта (участие в формировании плана по продвижению продукта, маркетинговых мероприятиях, создании контента, PR-активностях) Второй приоритет: Управление продуктом как бизнес-сущностью (формирование рыночного видения продукта (ICP, VP, PMF и т.д.) и стратегии развития, расчёт юнит-экономики и контроль финансовых показателей, формирование P&L)",,более 6 лет,,https://almaty.hh.kz/vacancy/132367062
Старший менеджер продукта,,Алматы,"Beeline, ТМ",,"4+ лет в продуктовом менеджменте; Опыт в fintech / платежах / loyalty / marketplace; Сильная работа с метриками (воронки, retention, LTV/CAC); Опыт с транзакционными или revenue-продуктами; Инициативность и ownership; Активное применение ИИ в оптимизации своей работы и команды. Желательно: Опыт в экосистемах (Kaspi, Freedom, телеком); SQL / аналитика; Опыт партнерских интеграций.","Развивать платежные и loyalty-продукты (eco-bonus, платежный инструмент, транзакции); Драйвить ключевые метрики: GMV, конверсия в транзакции, retention; Управлять roadmap и приоритизацией задач; Генерировать и тестировать гипотезы (data-driven); Работать с партнерами (e-commerce, fintech); Отвечать за unit-экономику и P&L продукта.",,3–6 лет,,https://almaty.hh.kz/vacancy/131985202
IP Network product manager,,Алматы,ТОО Хуавей Текнолоджиз Казахстан,,"Main Responsibilities:  Work closely with the account team, channel team, and service team to expand the Datacom market and ensure sales targets are met.  Address customer needs, including organizing workshops, Proof of Concepts (POC), bidding, and preparing quotations for Datacom product solutions.  Identify and manage Datacom leads and opportunities across key industries, aligning solutions with customer requirements and business goals.  Build and maintain relationships with technical decision-makers and project teams at customer organizations to support Datacom product adoption and implementation.  Assist in organizing Datacom-related marketing events such as product workshops, webinars, and industry seminars to promote product offerings and capabilities.  Provide customized Datacom solutions based on customer requirements, particularly in networking, routing, switching, and WLAN technologies.  Actively promote and demonstrate Huawei Datacom solutions through workshops, product presentations, and other customer engagement activities.  Job Requirements:  Datacom Technologies Knowledge: Strong understanding of Datacom products such as routing, switching, WLAN, and related technologies.  Market and Product Management: Experience in Datacom product management, including understanding the market landscape, competitor analysis, and solution positioning.  Solution Positioning: Ability to analyze and position Datacom solutions in the market and adapt to customer-specific needs.  Certifications: Preferred certifications in Datacom/Networking (e.g., Huawei HCIP/HCIE, Cisco CCNA/CCNP, etc.) or experience in related technology competitions.  Educational Background: Bachelor’s degree or above in Telecommunications, Computer Science, Networking, or a related field.  Excellent Communication Skills: Strong verbal and written communication skills, with the ability to engage and influence customers, stakeholders, and internal teams effectively.  Presentation Skills: Strong presentation and public speaking skills to effectively communicate technical information to diverse audiences at events and customer meetings.",,,3–6 лет,,https://almaty.hh.kz/vacancy/132718629
Product manager,,Астана,АО ForteBank,,"Высшее образование (экономическое/финансовое); Опыт работы в банке; Работа с Jira/confluence/Miro/Fifma; Знание Agile (не обязательно); Системное и аналитическое мышление; Внимательность к деталям и нормативным требованиям; Умение работать с несколькими стейкхолдерами. Став частью команды Forte, ты получишь: Конкурентную заработную плату и бонусы за персональную эффективность; График работы 5/2 с 9:00-18:00 в комфортном офисе; Жизнь внутри компании с ее корпоративными мероприятиями: тимбилдинги, челленджи, спортивные турниры, благотворительные акции; Заботу о здоровье с медицинским страхованием, а также DayOff в честь дня рождения и за выслугу лет; Выгодную рассрочку в крупные фитнес-клубы; Доступ к корпоративной библиотеке для непрерывного обучения и саморазвития.",,,3–6 лет,,https://almaty.hh.kz/vacancy/132372440
Product Owner (Delivery Focus),,Алматы,ТОО ДиджиталБизФэктори,,"Привет! Мы - команда Digital Biz Factory, эксперты в области финтеха. Наша основная задача - создание высокопроизводительных IT-команд. Мы стремимся к оперативному развитию и расширению решений, чтобы адаптировать его под уникальные задачи и бизнес-архитектуру каждого заказчика. Мы работаем по модели Time&Material, что позволяет нам быстро и эффективно адаптироваться к потребностям наших клиентов.  О роли: Мы ищем Product Owner’а, который возьмёт на себя ответственность за эффективную доставку ценности (delivery) в уже сформированной и сработанной команде. Это роль на стыке delivery и product thinking: не только «делать быстрее», но и доставлять правильную ценность в нужный момент с предсказуемым результатом. Роль сфокусирована на: донесении реальной ценности исходя из потребностей клиентов, ускорении поставки, повышении предсказуемости, улучшении качества, системной работе с процессами и метриками. Перед командой стоит задача создать новый продукт с нуля — универсальный сценарий оплат и переводов для физических лиц с использованием QR (разные типы QR в едином клиентском опыте в мобильном приложении). Зона ответственности 1. Delivery и поток ценности Обеспечение стабильной и предсказуемой поставки продуктовых инкрементов Управление backlog’ом с фокусом на бизнес-ценность и time-to-market Баланс между скоростью, качеством и техническим долгом Обеспечение прозрачности планирования и выполнения (commitment vs fact) 2. Работа с командой Работа с уже сформированной кросс-функциональной командой (SA, iOS, Android, Backend, QA, Product designer) Поддержка и развитие автономности команды Снятие блокеров и организационных ограничений Ключевой фокус роли Delivery без хаоса Скорость без потери качества Предсказуемость без бюрократии Продуктовое мышление внутри delivery Мы предлагаем: Конкурентоспособную оплату труда. Мы ориентируемся на верх рынка и обсуждаем условия индивидуально. Гибкий формат работы. Официальное трудоустройство и прозрачные условия сотрудничества. Интересные проекты. Вам предстоит работа с масштабной инфраструктурой и сложными инженерными задачами. Влияние на продукт и процессы. Мы открываем возможность предлагать решения и внедрять изменения. Профессиональный рост. Поддержка развития, возможность расти до лид/экспертных ролей Сильная команда. Вам предстоит работа с опытными инженерами, обмен знаниями и best practices. Адекватный менеджмент. Мы работаем по принципу доверия к команде. Комфортная рабочая среда. У нас открытая коммуникация и здоровая атмосфера.  Уважаемый кандидат, пожалуйста, в сопроводительном письме укажите также актуальные ожидания по уровню дохода (net) в тенге.",,,более 6 лет,,https://almaty.hh.kz/vacancy/132157368
