title,salary,city,job,publish_date,requirements,responsibilities,schedule,experience,employment,url
"Менеджер по ИТ-проектам (финансы, бухгалтерия, бэк офис)",,Алматы,Публичная Компания «Freedom Finance Global PLC»,,"Высшее образование; Опыт управления ИТ-проектами от 3 лет; Понимание и практический опыт применения методологий управления проектами; Наличие профессиональной сертификации в области управления проектами (PMP®, PRINCE2®, IPMA, PMI-ACP) либо готовность к её получению — будет преимуществом; Опыт управления проектами по внедрению и развитию решений 1С; Знание функционала типовых решений 1С по блокам: бухгалтерия, зарплата, управление персоналом; Понимание принципов бухгалтерского и управленческого учета; Наличие курсов или сертификаций в области финансов / бухгалтерии / отчетности (ACCA, DipIFR, CIMA, МСФО) — будет преимуществом; Опыт взаимодействия с бизнес-заказчиками (бухгалтерия, финансы, HR, операционные подразделения); Практический опыт управления сроками, бюджетом, рисками и изменениями в проектах; Опыт работы с подрядчиками; Навыки ведения проектной документации и отчетности; Развитые коммуникативные и лидерские навыки; Умение работать с большими объемами информации; Опыт работы с таск-трекинговыми системами (Jira, Confluence, аналогичные). Уверенный пользователь MS Office.","Управление ИТ-проектами по внедрению и развитию информационных систем бухгалтерии, финансов и бэк-офиса брокера (на базе 1С), включая управление содержанием, сроками, бюджетом, качеством, рисками и ресурсами проекта; Формирование и координация проектной команды (бизнес-заказчики, бизнес- и системные аналитики, разработчики 1С, тестировщики, подрядчики); Сбор, структурирование и согласование требований бизнес-подразделений (бухгалтерия, финансы, операции, комплаенс) совместно с аналитиками; Планирование и контроль выполнения проектных работ: разработка и актуализация проектных планов, дорожных карт и календарных графиков; Контроль выполнения задач проектной командой и подрядчиками, управление зависимостями и приоритетами; Организация и обеспечение эффективных коммуникаций между всеми участниками проекта, проведение рабочих встреч, статус-встреч и комитетов; Подготовка, ведение и актуализация проектной документации (паспорта проектов, планы, отчёты, риски, протоколы решений); Управление бюджетом проектов: планирование, контроль исполнения, работа с изменениями; Управление рисками и изменениями в проектах; Подготовка регулярной отчетности по статусу проектов для руководства и заинтересованных сторон; Взаимодействие с внешними подрядчиками: постановка задач, контроль сроков и качества выполнения работ, приёмка результатов.",,3–6 лет,,https://almaty.hh.kz/vacancy/132618698
Manual QA инженер (Middle),от 250 000 ₸ за месяц,Астана,ТОО A1 CAPITAL,,,"Hangfire, Kafka Логи и мониторинг: OpenTelemetry, Jaeger, Seq AI: GPT, LLM  Что мы ожидаем Опыт ручного тестирования от 1 года Понимание клиент-серверной архитектуры Умение тестировать API (Postman / Swagger) Навык написания тест-кейсов и баг-репортов Внимательность к деталям и системное мышление Понимание жизненного цикла разработки (SDLC)  Будет плюсом: Опыт тестирования Telegram / WhatsApp ботов Базовые знания SQL Опыт работы с логами и мониторингом Понимание CI/CD  О компании Flowsell.me — SaaS-сервис в сегменте B2B: интегрируем мессенджеры с CRM и AI-ассистентами. Мы за: Минимум бюрократии Свободу слова и уважение к команде Влияние на продукт Новый офис в тихом районе Астаны",,1–3 года,,https://almaty.hh.kz/vacancy/132151566
QA Engineer,,Алматы,Andersen,,"Andersen is seeking a QA Engineer for a project building an integrated ecosystem, ensuring quality and reliability across retail, e-commerce, and digital customer experiences. The customer is a large international organization operating across multiple markets. It offers a variety of products and services through a combination of offline and digital channels. The company focuses on enhancing customer experience, driving innovation, and leveraging modern technologies to support ongoing business growth in a dynamic environment. The project is focused on building an intelligent ecosystem that connects physical stores, e-commerce platforms, services, and logistics into a unified customer experience. It aims to deliver seamless interactions and integrated digital solutions across all channels. Responsibilities: Performing quality assurance for a retail inventory management application (web and backend). Planning, creating, and executing test cases (manual testing, with potential support for automation). Validating key business processes such as goods receipts, inventory adjustments, and write-offs. Identifying, documenting, and tracking defects, ensuring timely resolution. Collaborating with developers and stakeholders to ensure product quality and requirements coverage. Must-haves: Experience in QA/testing, preferably with complex inventory management processes, for 4+ years. Basic knowledge of SAP ERP. Knowledge of retail or retail inventory management processes. Confidence working with Angular-based web applications. Strong communication skills and a team-oriented mindset. Level of English – from Intermediate+ and above. Nice-to-haves: Experience with API testing (e.g., Postman, REST clients). Experience with Azure backends / cloud architectures. Basic knowledge of Azure/Grafana log analysis. Reasons why this job would be interesting to you: Experience in teamwork with leaders in FinTech, Healthcare, Retail, Telecom, and others. Andersen cooperates with such businesses as Samsung, Siemens, Johnson & Johnson, BNP Paribas, Ryanair, Mercedes, TUI, Verivox, Allianz, T-Systems, etc.. The opportunity to change the project and/or develop expertise in an interesting business domain. Job conditions – you can work both fully remotely and from the office or can choose a hybrid variant. Guarantee of professional, financial, and career growth! The company has introduced systems of mentoring and adaptation for each new employee. The opportunity to earn up to an additional 1,000 USD per month, depending on the level of expertise, which will be included in the annual bonus, by participating in the company's activities. Access to the corporate training portal, where the entire knowledge base of the company is collected and which is constantly updated. Bright corporate life (parties / pizza days / PlayStation / fruits / coffee / snacks / movies); Certification compensation (AWS, PMP, etc). Referral program. English courses. Private health insurance and compensation for sports activities. Join us!",,,3–6 лет,,https://almaty.hh.kz/vacancy/132393936
QA Automation Engineer (Mobile),,,Itransition,,"We are looking for a QA Automation Engineer to join our team, ensuring top-notch software quality, documenting issues, and working closely with international teams on projects for European clients. Requirements: Knowledge of testing tools such as Appium, Webdriverio, Browserstack and coding using Javascript Knowledge of Page Object Model API testing using Postman Experience with testing native apps on Android/iOS Ability to work as part of a team or as an individual Self-starter and quick learner Excellent communication skills English level B2+ Experience of the agile software project life cycle and where testing fits into it Experience with JIRA and Confluence Experience with Git/GitHub Nice to have: Knowledge of mobile automation frameworks (for example Appium) Postgres/SQL Heroku console Circle CI Expo We offer: Projects for such clients as PayPal, Wargaming, Xerox, Philips, adidas and Toyota Competitive compensation that depends on your qualification and skills Career development system with clear skill qualifications Flexible working hours aligned to your schedule Options to work remotely Compensation for medical expenses English courses online Corporate parties and events for employees and their children Internal conferences, workshops and meetups for learning and experience sharing Gym membership compensation, corporate sport competitions (cybersport included) 5 days of paid sick leave per year with no obligation to submit a sick-leave certificate",,,1–3 года,,https://almaty.hh.kz/vacancy/130787325
QA Engineer Junior (Mobile),,,Adviva,,"Аналитический склад ума. Опыт тестирования API(JSON, REST API). Понимание процессов QA. Умение находить и читать логи на базовом уровне. Опыт работы с Postman, MySQL. Опыт тестирования мобильных приложений Android, iOS. Составление лаконичных баг-репортов и тест-кейсов. Будет плюсом опыт работы с платформами для управления логами(graylog/kibana) Наличие любых собственных устройств Android и iOS. Наличие Mac будет плюсом","Проводить функциональное, интеграционное, регрессионное тестирование и UI тестирование. Проводить тестирование на проде интеграций по чеклистам. Локализация, регистрация и проверка фикса дефектов на production окружении. Взаимодействие с командой поддержки по обращениям пользователей, валидация проблемы и определение причины неисправности, постановка задач на разработку. Взаимодействие с проектной командой (разработчики, аналитики, менеджеры, devops-инженеры, поддержка) по планируемым релизам, проверка нового продуктового функционала на проде. Проверка функционала по автоматическим отчетам об ошибках. Локализация ошибок и передача баг-репортов в команды разработки. Мониторинг ошибок на production.",,1–3 года,,https://almaty.hh.kz/vacancy/131985226
Инженер по качеству на сахарный завод,,Тараз,ТОО ТСЗ,,"Знание систем менеджмента безопасности пищевой продукции (ХАССП); Знание основ технологического процесса предприятия; Навыки процесса бюджетирования и управления финансами. Обеспечение контроля бюджета; Навыки работы с государственными контролирующими органами; Знание и умение работать с НТД по всему поступающему сырью, вспомогательным и упаковочным материалам; Знание стандартов по качеству и безопасности пищевой продукции; Умение разрабатывать документацию (спецификации, чек-лист и т.д. в пределах своей компетенции); Опыт в проведении внутренних внешних аудитов. Адрес места работы: Тараз, улица Жаугаш Батыра, 2 ЖДЕМ ИМЕННО ВАС В НАШЕМ ДРУЖНОМ КОЛЛЕКТИВЕ!","Разрабатывает, внедряет, совершенствует сертификацию системы менеджмента качества и безопасности пищевой продукции (ИСО 9001, ИСО 22000, GMP+); Разрабатывает нормативные и методические документы систем менеджмента, включая руководство по качеству и безопасности выпускаемой продукции; Обеспечивает выполнение заданий по повышению качества выпускаемой Обществом пищевой продукции, выполняемых работ (услуг), осуществляет контроль за деятельностью подразделений предприятия по обеспечению соответствия продукции, работ (услуг) современному уровню развития науки и техники, требованиям потребителей на внутреннем рынке, а также экспортным требованиям и др; Анализирует информацию, полученную на различных этапах производства продукции, показатели качества, характеризующие продукцию, и принимает меры по предотвращению выпуска продукции, не соответствующих установленным требованиям; Рассматривает и анализирует претензии к качеству продукции, готовит заключения и ведет переписку по результатам их рассмотрений; Изучает причины, вызывающие ухудшение качества продукции выпуск брака, участвует в разработке и внедрении мероприятий по их устранению; Своевременное и качественное проведение входного контроля и спецанализов в соответствии с ППК.",,1–3 года,,https://almaty.hh.kz/vacancy/132571868
Инженер по качеству,от 400 000 ₸ за месяц,Астана,ТОО СтеклоМир,,"среднее профессиональное (техническое) образование, компьютерная грамотность (MS word, excel) стаж работы в должности инженера по качеству или других инженерно - технических должностях является преимуществом. физическая выносливость (работа непосредственно в цехе), стрессоустойчивость, оперативность, ответственность, умение работать в команде.","Обеспечивает выполнение заданий по повышению качества выпускаемой продукции, осуществляет контроль за деятельностью подразделений предприятия по обеспечению соответствия продукции, требованиям потребителей на внутреннем рынке, а также экспортным требованиям и др. Анализирует информацию, полученную на различных этапах производства продукции, показатели качества, характеризующие разрабатываемую и выпускаемую продукцию, и принимает меры по предотвращению выпуска продукции, не соответствующих установленным требованиям. Изучает причины, вызывающие ухудшение качества продукции, выпуск брака, участвует в разработке и внедрении мероприятий по их устранению. Ведет учет и составляет отчетность о деятельности предприятия по управлению качеством продукции.",,1–3 года,,https://almaty.hh.kz/vacancy/131979146
Construction Manager,,Атырау,ТОО Schmidt Kazakhstan,,"The family-owned company SCHMIDT, founded in 1948, is one of the leading logistics service providers in the bulk goods sector and today operates with over 3,500 employees at 49 locations worldwide. More than 1,000 trucks, around 6,500 bulk containers and almost 1,300 storage silos are part of the SCHMIDT Group’s equipment. Whether consulting, planning, construction or operation of logistics centers, whether storage, transport or handling – SCHMIDT offers, with its many years of know-how, the professional all-round service from a single source that is expected today from a good logistics expert. If you are interested in contributing to the success of an internationally active family business, then you have come to the right place. For our branch in Atyrau we are looking for Construction Manager Main Tasks Plan and direct all construction activities on site and coordinate subcontractors and resources Drive short-term and long-term look-ahead planning and monitor site productivity Identify and remove execution bottlenecks to ensure efficient project progress Enforce HSE standards and ensure implementation of QA/QC procedures and Inspection and Test Plans (ITPs) Manage inspections, non-conformance reports (NCRs), and corrective actions Monitor and report construction progress, manage interfaces between disciplines Support change management and claims through proper documentation and records Coach and lead site teams, promoting continuous improvement and operational discipline Requirements Degree in Civil, Mechanical Engineering, or Construction Management Minimum 10 years of experience in construction management or field leadership on large-scale projects Strong expertise in construction sequencing and coordination of multiple trades Proven ability to manage subcontractors and complex site operations Strong HSE and quality mindset with hands-on site experience Decisive and solution-oriented with strong leadership capabilities Fluent English (mandatory) Russian and/or Kazakh (highly preferred)",,,более 6 лет,,https://almaty.hh.kz/vacancy/131922477
Разработчик БД PostgreSQL,,Алматы,"ALSECO, АО",,"Проект: Мы ищем разработчика баз данных в команду Проектного офиса. Задачи команды - разработка как простейших сервисов, так и многокомпонентных информационно-аналитических систем республиканского значения, упрощающих и автоматизирующих бизнес-процессы наших партнеров в различных областях деятельности. Создание масштабных проектов невозможно одним человеком, поэтому Вы будете взаимодействовать со всеми участниками команды: менеджером проекта, аналитиками, UI/UX-дизайнерами, другими разработчиками, QA-инженерами, системными администраторами. В своей работе мы уделяем внимание организации жизненного цикла программного продукта (проектирование, разработка, тестирование, ввод в эксплуатацию, сопровождение и развитие): Управление задачами проекта и исходным кодом; Организация окружений DEV/TST/STAGE; Системы автоматической сборки и тестирования; Применение современного инструментария и технологий. Мы ищем активного и целеустремленного сотрудника, который станет членом команды и будет вместе с командой добиваться поставленных целей. Чем нужно будет заниматься: Разработкой структуры базы данных и хранимых процедур, функций, триггеров представлений и других программируемых объектов на языке PL/pgSQL; Дорабатывать и исправлять баги в работе информационных систем, находящихся в эксплуатации, оптимизировать их работу; Участвовать в проектировании информационных систем. Мы ожидаем: Профильное высшее образование; Самоорганизованность и самодисциплину; Знание теории реляционных баз данных; Знание и опыт разработки на PL/pgSQL; Знание IDE (pgAdmin/DBeaver/DataGrip). Преимуществом будут следующие знания: Навыки анализа производительности и оптимизации запросов; Sybase PowerDesigner; Основы установки, настройки и администрирования PostgreSQL; Greenplum/ArendataDB; Основы нереляционных баз данных (MongoDB, Redis); Инструментарий разработчика: Postman, Консоль разработчика браузера; Git, JIRA; Базовые навыки DevOps (развёртывание и настройка прикладного программного обеспечения, навыки работы в Linux/Unix). Мы предлагаем: Режим работы: пятидневка, с 08-00 до 17-00 часов. Компенсация за обед. Отпуск 30 календарных дней. Мобильная связь. 13 заработная плата.",,,3–6 лет,,https://almaty.hh.kz/vacancy/132026244
Тестировщик Colvir,,Алматы,АО Банк ЦентрКредит,,"Вам предстоит: Проводить функциональное, регрессионное, интеграционное и приемочное тестирование Выполнять ручное тестирование в АБИС Colvir Подготавливать тестовую документацию (тест-кейсы, чек-листы) Заводить, отслеживать и контролировать баги Взаимодействовать с разработчиками и аналитиками для уточнения требований Готовить отчёты по результатам тестирования Мы ожидаем, что у вас есть: Хорошее знание одного из модулей АБИС Colvir Навыки написания тест-кейсов и чек-листов Знание основ тестирования и жизненного цикла разработки ПО Знание SQL и понимание работы с базами данных",,,1–3 года,,https://almaty.hh.kz/vacancy/132205968
QA engineer,,Астана,ТОО IT Холдинг Kazdream,,,"1. Тестирование продукта Проведение функционального, регрессионного и интеграционного тестирования; Проверка новых фичей и изменений перед релизами; Работа с багами: выявление, описание, воспроизведение, контроль исправлений; Взаимодействие с разработчиками и аналитиками по качеству решений. 2. Формализация и систематизация тестирования Разработка и ведение чек-листов, тест-кейсов; Поддержка актуальности тестовой документации; Упорядочение процессов тестирования (структура, приоритеты, coverage); Построение понятной системы проверки всех обновлений продукта. 3. Управление качеством релизов Участие в релизном процессе (подготовка, проверка, приемка); Контроль качества перед апдейтом; Формирование критериев готовности (DoD / DoR). 4. Автоматизация (базовый уровень) Написание и поддержка автотестов (на уровне smoke / регрессии); Участие в развитии автотестирования. 5. Работа с метриками и аналитикой Отслеживание метрик качества (количество багов, стабильность релизов); Анализ проблемных зон продукта; Формирование отчетности по качеству. 6. Работа с ИИ и продуктом Тестирование функционала, связанного с ИИ (если применимо); Участие в развитии продуктового портала; Что мы ожидаем: Обязательно: Опыт работы QA от 1 до 3 лет; Понимание процессов тестирования (виды тестирования); Умение составлять четкие чек-листы и тест-кейсы; Опыт ручного тестирования веб/системных продуктов; Опыт работы с баг-трекинг системами (Jira, YouTrack и т.п.); Внимательность к деталям и системное мышление. Будет плюсом: Базовый опыт автоматизации тестирования (Selenium / Playwright / API); Понимание работы API (Postman, Swagger); Опыт работы с CI/CD; Опыт тестирования интеграций; Опыт работы с ИИ/ML продуктами; Ключевые ожидания (очень важно); Навести порядок в тестировании (структура, процессы, документация); Обеспечить стабильность релизов; Сделать процесс тестирования прозрачным и управляемым; Снизить количество багов на продуктиве; Постепенно развивать автоматизацию. Мы предлагаем: Официальное трудоустройство в уютном офисе в Астане; График с 10:00 до 19:00; Английский и Казахский языки: бесплатно и удобно, прямо внутри компании; Заботимся о форме и здоровье: компенсируем фитнес и медицинские услуги; Мы за активный отдых: футбол, баскетбол, яркие летний и зимний корпоративы; Корпоративная библиотека для поиска идей и решения рабочих задач; Настольный теннис в офисе для коротких перерывов и заряда энергией.",,1–3 года,,https://almaty.hh.kz/vacancy/132522913
"QA Engineer (onsite, Almaty)",,Алматы,Andersen,,"The international IT сompany Andersen invites a QA Engineer (onsite, Almaty) to work on large-scale projects. Andersen is a pre-IPO software development company providing a full cycle of services. For over 17 years, we have been helping enterprises and middle-sized firms worldwide transform their businesses by creating effective digital solutions using innovative technologies. We are currently seeking individuals for several exciting projects across diverse industries, including the automotive industry, where we are working on cutting-edge technologies. We are also working with banks to revolutionize financial services through advanced digital solutions. If you are passionate about technology and eager to contribute to transformative projects, we would love to hear from you. Responsibilities: Testing product documentation. Creating and executing Test Suites and Test Cases. Identifying and documenting bugs and product defects. Verifying product functionality across different platforms, devices, and browsers. Working with Postman and databases. Performing integration testing. Must-haves: Experience as a QA Engineer for 3+ years. Experience testing both back-end and front-end. Experience working with SQL databases and writing SQL queries. Knowledge of REST API and experience using Postman. Understanding of CI/CD principles. Experience working with GitLab version control. Experience working with Jira and Confluence. Experience establishing testing processes on a project. Knowledge of software development lifecycle and testing methodologies. Experience working in a Scrum team. Strong analytical and problem-solving skills. Strong communication and collaboration skills. English level – from Intermediate+ and above. Reasons why this job would be interesting to you: Experience in teamwork with leaders in FinTech, Healthcare, Retail, Telecom, and others. Andersen cooperates with such businesses as Samsung, Siemens, Johnson & Johnson, BNP Paribas, Ryanair, Mercedes, TUI, Verivox, Allianz, T-Systems, etc.. The opportunity to change the project and/or develop expertise in an interesting business domain. Job conditions – you can work both fully remotely and from the office or can choose a hybrid variant. Guarantee of professional, financial, and career growth! The company has introduced systems of mentoring and adaptation for each new employee. The opportunity to earn up to an additional 1,000 EUR per month, depending on the level of expertise, which will be included in the annual bonus, by participating in the company's activities. Access to the corporate training portal, where the entire knowledge base of the company is collected and which is constantly updated. Bright corporate life (parties / pizza days / PlayStation / fruits / coffee / snacks / movies). Certification compensation (AWS, PMP, etc). Referral program. English courses. Private health insurance and compensation for sports activities. Join us!",,,3–6 лет,,https://almaty.hh.kz/vacancy/131975947
Инженер по контролю качества в Производственно-техническое управление,,город республиканского значения Астана,ТОО Integra Construction KZ,,"Высшее образование (бакалавриат/магистратура) Опыт работы в строительстве автомобильных дорог, мостовых сооружений и тоннелей Опыт работы на позиции инженера по качеству не менее 3 лет Знание нормативно-правовой базы (СНиП, ГОСТ, СП) Понимание строительных технологий и материалов Умение читать проектную и рабочую документацию (чертежи) Навыки проведения инспекций и контроля качества строительных работ Владение AutoCAD Уверенное знание Microsoft Office Опыт работы с 1С (электронный документооборот)","Проверка сертификатов, паспортов качества, а также соответствия строительных материалов проектным требованиям и действующим стандартам Осуществление контроля качества строительно-монтажных работ непосредственно на строительной площадке (соблюдение технологий, контроль вертикальности, горизонтальности и других параметров) Выявление нарушений и отклонений от проектных решений и нормативных требований Выдача предписаний на устранение выявленных дефектов и контроль своевременного их устранения подрядными организациями Участие в совещаниях по вопросам качества Подготовка отчетности о ходе строительства и состоянии качества работ",,3–6 лет,,https://almaty.hh.kz/vacancy/132215691
Junior QA Engineer,,,ТОО G5EN KAZ,,,"Обнаруживать и описывать ошибки в играх и приложениях. Проверять исправления, внесенные разработчиками. Проводить целевые тесты для проверки функциональности и стабильности. Подготавливать ежедневные отчеты о результатах тестирования. Что мы ожидаем: Опыт игры в видеоигры, интерес к игровой индустрии и знание игровой терминологии. Уверенное владение компьютером на уровне продвинутого пользователя. Высшее или неполное высшее образование с возможностью работать полный день. Умение четко и грамотно излагать мысли, а также писать понятные и структурированные документы. Знание английского языка на уровне написания отчетов об ошибках (не ниже pre-intermediate). Коммуникабельность, наблюдательность, аккуратность, внимательность к деталям и ответственность. Будет плюсом: Высшее или незаконченное высшее техническое образование (с возможностью работать полный день). Опыт участия в бета-тестах игр или приложений. Базовые знания основ программирования. Мы предлагаем: Гибкие",,не требуется,,https://almaty.hh.kz/vacancy/132810403
Логист-тестировщик,,,ТОО Коркем Телеком,,"Высшее, средне-специальное образование быть мобильным, готовым к постоянным передвижениям по городу; Отличное знание города Аналитическое мышление Умение работать в команде, коммуникабельность Грамотная устная и письменная речь","Передвижение по городу в целях применения в работе программного обеспечения, установленного на мобильный телефон, использование которого ему требуется для исполнения поставленных задач; Тестирование работоспособности функционала АПК; Консультирование сотрудников команды.",,не требуется,,https://almaty.hh.kz/vacancy/132472028
Руководитель группы разработки,,Алматы,Частная компания Citix Ltd.,,,"Планирование: Декомпозиция задач, оценка сроков, планирование спринтов и балансировка загрузки команды. Реализация: Участие в разработке ключевых компонентов, проектирование архитектуры и API, внедрение инженерных практик. Контроль: Проведение Code Review, анализ производительности систем, разбор инцидентов и управление техдолгом. Управление: Постановка задач, контроль выполнения, адаптация и развитие сотрудников (2 BE, 2 FE, 1 QA). Взаимодействие: Защита технических решений перед CTO и тесная работа с Product-менеджерами. Ожидания от кандидата: Hard skills: Опыт разработки высоконагруженных систем Микросервисная архитектура (event-driven) Уверенное владение Go Опыт с AWS, CI/CD, Docker, Kubernetes Работа с PostgreSQL, Redis, RabbitMQ Сильный опыт Code Review Soft skills: Опыт управления командой разработки Ответственность за delivery Системное мышление Навыки наставничества и развития команды Умение работать с конфликтами и приоритизацией Технологический стек: Go, JavaScript/TypeScript, React, Python Docker, Kubernetes, AWS PostgreSQL, Redis, RabbitMQ GitLab CI, Jira Prometheus, Grafana, ELK, Zabbix",,3–6 лет,,https://almaty.hh.kz/vacancy/132290047
QA-инженер / Тестировщик мобильных приложений,от 600 до 800 $ за месяц,Алматы,Silk Demon,,,"проведение тестирования приложений и обеспечивать выпуск проектов без багов; ведение задач в Jira: обновлять статусы, вести комментарии, контролировать подзадачи; отслеживать прогресс проектов на этапе тестирования; обновлять отклонения по срокам и своевременно сигнализировать о задержках; передавать актуальную информацию по статусам и рискам руководителю. Требования к кандидату: опыт в роли тестировщика от 6 месяцев; умение работать по инструкциям и чек-листам, без пропуска шагов; проводить как регламентированное, так и исследовательское тестирование; быстрая обучаемость и способность осваивать новые инструменты по гайдам; опыт работы с Jira, Confluence, xCode, Figma; внимательность к деталям и умение находить несоответствия; готовность к рутинной работе и следованию установленным процессам. Условия сотрудничества: работа в офисном формате, график 5/2 (09:00–18:00) часом на обед; предоставляем современную технику для тестирования и эффективной работы; Вы будете работать с мобильными приложениями в разных сегментах, что позволит прокачать навыки в разы быстрее, чем на одном монотонном проекте; большое количество разноплановых проектов - скучно не будет, а опыт станет по-настоящему универсальным; Вы будете в окружении профи, готовых делиться опытом; работаем только с актуальными инструментами и технологиями; минимум бюрократии - все вопросы решаются оперативно, взаимодействие внутри команды максимально быстрое.",,1–3 года,,https://almaty.hh.kz/vacancy/132698491
QA Engineer,,Алматы,АО Home Credit Bank (ДБ АО «ForteBank»),,"Задачи, которые ты будешь выполнять: Проведение ручного тестирования мобильного приложения (iOS и Android) Тестирование внешних и внутренних интеграций Составление, поддержка и актуализация тест-кейсов в системе управления тестированием (TMS Allure TestOps) Заведение баг-репортов, управление дефектами, сопровождение до закрытия Составление отчетов по результатам тестирования, предоставление фидбэка команде Коммуникация с командой разработки, аналитиками, продакт-менеджерами Локализация проблем и выявление причин их возникновения Взаимодействие с логами, базами данных, системами аналитики, логирования Нам по пути, если у тебя есть: Опыт в тестировании - от 2-х лет Практический опыт работы с инструментами: Postman, снифферы (используем Proxyman), Firebase, Android Studio, Xcode, системы сбора логов (Sentry, Splunk, Graylog, Grafana) Уметь работать с базами данных Опыт работы с системами баг-трекинга и управления тест-кейсами (Jira, Allure TestOps) Понимание клиент-серверной архитектуры и мобильной специфики Умение читать логи, понимать структуру API-запросов Навыки оформления документации: тест-кейсы, чек-листы, отчёты Готовность к самостоятельному поиску информации и проактивный подход Знание Java и опыт написания автотестов с использованием Appium Понимание основ работы с Git, опыт работы с ветками и CI/CD процессами Мы предлагаем тебе: Конструктор льгот OLZHA: кэшбек на здоровье, спорт, путешествия и саморазвитие в рамках утвержденных лимитов Продукты компании для сотрудников на выгодных условиях Внутреннее и внешнее обучение, корпоративный доступ к образовательной платформе Udemy Merch Store: брендированная продукция с корпоративной символикой Отсутствие дресс-кода Ультрасовременный и уютный офис HCB HUB Массаж в офисе, йога-классы, корпоративные скидки в фитнес-клубы, клиники, магазины Яркая корпоративная жизнь: мероприятия, клубы по интересам",,,3–6 лет,,https://almaty.hh.kz/vacancy/130924843
