title,salary,city,job,publish_date,requirements,responsibilities,schedule,experience,employment,url
Ведущий специалист по развитию цифровых каналов FIX B2C,,Алматы,"Beeline, ТМ",,"Опыт в маркетинге / digital / рекламе от 4 лет; Понимание digital-каналов и инструментов продвижения; Опыт работы с аналитикой (Google Analytics, желательно Google Ads); Навыки управления проектами и взаимодействия с кросс-функциональными командами; Умение анализировать данные и принимать решения на их основе; Навыки коммуникации, инициативность и системное мышление.","Ведение переговоров с партнёрами, подрядчиками и внутренними стейкхолдерами; Управление проектами по продвижению цифровых продуктов; Разработка и реализация маркетинговых и коммуникационных стратегий; Планирование и контроль рекламных кампаний в digital-каналах; Анализ эффективности маркетинговых активностей и подготовка отчетности; Исследование рынка, конкурентов и потребностей целевой аудитории; Оптимизация пользовательского пути и повышение конверсии цифровых каналов; Постановка задач команде разработки и контроль их выполнения; Инициация и внедрение улучшений продукта и бизнес-процессов; Развитие и поддержка лендингов и сайта (актуальность, usability, контент); Взаимодействие с кросс-функциональными командами (IT, маркетинг, аналитика); Контроль выполнения KPI по цифровым продуктам и каналам.",,1–3 года,,https://almaty.hh.kz/vacancy/132790039
Специалист колл-центра/младший инженер,,Астана,ТОО Networks Energy,,"Техническое образование (будет плюсом) Опыт работы с клиентами (поддержка, продажи) Опыт работы с CRM-системами, сервис-десками или Jira — будет преимуществом Быстрая обучаемость Владение ПК на уровне активного пользователя Базовые знания в объектно-ориентированном программировании Навыки коммуникации, клиентоориентированность Знание английского языка на уровне чтения и общения по переписке Будет плюсом, если вы: Уже сталкивались с технической поддержкой или IT-продуктами Интересуетесь современными цифровыми сервисами и автоматизацией","Прием входящих обращений (звонок, эл.почта, jira, bitrix24) Регистрация и обработка заявок (bitrix24) Консультативная поддержка по продукту и процессам Отчетность о проделанной работе",,1–3 года,,https://almaty.hh.kz/vacancy/132577339
Sales Specialist,,Алматы,ТОО ZTE Kazakhstan (ЗТИ Казахстан),,"Key Responsibilities Manage, promote and sell terminal products via website, marketplaces and other D2C or B2B online platforms in Kazakhstan Convert potential online leads into sales and achieve monthly/quarterly targets Ensure smooth order processing, delivery and returns Monitor website performance and user experience Identify customer needs and recommend the most suitable product’s model and offer Analyze sales, traffic, conversion rate, competitors, market tendency, etc. Stay updated on new terminal products listing, content, pricing and actual offer Run and optimize digital marketing and promotional campaigns in cooperation with marketing, sales, IT and logistics teams Track KPIs (sales, conversation rate, ROI, average order value and other key performance metrics) Requirements Bachelor’s degree in Business Administration, Sales, Marketing, Management or a related field 2-3 years proven experience in sales, e-commerce and procurement Experience with CRM systems and digital communication tools Understanding of terminal products Ability to explain technical products in a simple and clear way Strong customer focus and results-driven mindset Ability to work independently and as part of a team English - no less than Intermediate Key Skills Online sales and lead conversion Customer relationship management (CRM) Product knowledge (electronics/smartphones/routers) Strong communication, negotiation, and persuasion skills Time management and multitasking Problem-solving and adaptability",,,3–6 лет,,https://almaty.hh.kz/vacancy/132193662
Старший специалист финансового отдела,от 650 000 до 1 000 000 ₸ за месяц,,Частная компания “Automated Communication Solutions Ltd.”,,"Частная компания “Automated Communication Solutions Ltd.” Мы — динамично развивающаяся IT-компания, которая преобразует бизнес-коммуникации с помощью AI-технологий. Наша миссия — создавать инновационные решения, повышающие эффективность компаний по всему миру. Для усиления нашей команды мы ищем опытного специалиста, который возьмет на себя координирование финансово-бухгалтерской командой. Чем вы будете заниматься: Финансовый и управленческий анализ: Анализ финансовых показателей (P&L, CF, BS). Выявление отклонений, рисков и точек роста. Подготовка аналитики для руководства и собственников. Составление финансовой и управленческой отчетности: Формирование регулярной отчетности в соответствии с требованиями компании. Консолидация данных для предоставления руководству. Составление бюджета: Участие в разработке бюджетов и прогнозов. Контроль исполнения бюджета, анализ отклонений. Управление денежными потоками: Мониторинг и планирование денежных потоков. Оптимизация платежных процессов. Координация работы отдела/менторство: Координация взаимодействия внутри команды. Наставничество для младших специалистов, помощь в решении сложных задач. Участие в оптимизации процессов отдела. Наш идеальный кандидат: Опыт в финансах / учете от 3 лет (важно: управленческий учет, не только бухгалтерия) Уверенные знания: управленческой отчетности бюджетирования анализа финансовых показателей Продвинутый уровень 1С, Excel (сводные таблицы, формулы) Навыки координации или неформального лидерства Системное мышление, инициативность, ответственность за результат Мы предлагаем: Работа в быстрорастущей IT-компании (AI-продукты) Реальное влияние на финансовые процессы и решения Перспектива роста до Руководителя направления Обучение и развитие за счет компании Официальное трудоустройство График: 5/2, 9:00–18:00",,,3–6 лет,,https://almaty.hh.kz/vacancy/132294485
IT Administrator,,Алматы,ТОО inDrive,,"We are looking for an IT Administrator / IT Service Desk Specialist who will provide first-level technical support for our employees, ensure smooth IT operations, and maintain a high level of user satisfaction across the organization. The role combines hands-on infrastructure support with service desk responsibilities. Key Responsibilities IT Support & Service Desk Act as the single point of contact (SPOC) for all IT-related issues in office Receive, log, and manage service requests via a ticketing system (e.g., Jira) Provide timely resolution of hardware, software, and network issues Escalate complex issues to higher-level support when necessary Ensure compliance with SLA requirements Access Management & Identity Governance Process and validate user access requests Verify correctness and completeness of access requests before approval Collaborate with IAM team on access-related tasks Hardware & Asset Management Prepare and provide equipment to new employees Collect and manage equipment from offboarded employees Maintain accurate asset inventory (hardware & software) Perform diagnostics and minor repairs of office equipment Workstation & Software Support Configure and maintain Mac and Windows devices Install, configure, and troubleshoot software applications Provide continuous technical support to end-users Support office equipment and company events Infrastructure & Systems Assist with network configuration and troubleshooting in collaboration with the network infrastructure team Support Google Workspace and other enterprise tools Security & Compliance Maintain IT security measures (antivirus, firewalls, etc.) Implement and support network security settings Collaborate with the information security team Documentation & Knowledge Management Maintain knowledge base for common issues and solutions Document support activities, processes, and procedures Nice to Have ITIL practice implementation Support scalability of IT services as company grows Automating routine processes using AI Skills, Knowledge and Expertise Minimum 3 years of experience in IT support / service desk Experience working with access requests and user provisioning processes Technical Skills Strong knowledge of: Windows and macOS Basic networking (TCP/IP, routing, switching) Experience with: Ticketing systems (e.g., Jira) Remote support tools (e.g., Chrome Remote Desktop) MDM systems (JAMF, ZOHO) Google Workspace Understanding of: Access management processes and request validation Basic knowledge of Linux OS Familiarity with network equipment (Mikrotik, Cisco, HP Aruba, Ubiquiti is a plus) Strong problem-solving and troubleshooting skills Excellent communication skills (English Intermediate or higher) Customer-oriented mindset with a focus on service quality Ability to work independently and prioritize tasks Conditions & Benefits Stable salary, official employment. Health insurance. Access to professional counseling services including psychological, financial, and legal support. Discount club membership. Diverse internal training programs. Partially or fully paid additional training courses. All necessary work equipment.",,,3–6 лет,,https://almaty.hh.kz/vacancy/132655864
IT Compliance Senior Specialist,,,Deloitte DKU,,"About Deloitte DKU Deloitte DKU is represented in Kazakhstan and Uzbekistan, with offices in Astana, Almaty, Atyrau, and Tashkent. Role Summary The IT Compliance Senior Specialist works in the Data Governance and Compliance (DG&C) team which is responsible for maintaining Deloitte’s information security posture by managing risks, ensuring compliance with international standards and internal IT governance, and supporting secure system development. Key Responsibilities Develop, adopt and implement security measures to protect the organization’s computer systems and applications, ensuring the confidentiality, integrity, and availability of Deloitte’s information. Identify, assess, model, and mitigate risks associated with cyber threats in accordance with international standards and regulatory requirements. Communicate security policies, standards, procedures, and guidelines to employees and, where necessary, third parties, ensuring they understand their roles and responsibilities in maintaining security. Provide support to Deloitte employees on data protection and cybersecurity issues. Monitor, detect, and respond to security incidents, conduct investigations and analyze data breaches, as well as develop measures to prevent them. Work closely with related departments and other teams to ensure compliance with IT governance requirements. Analyze the asset registers for accuracy and compliance with legal requirements. Analyze vulnerability scan results and prioritize remediation efforts, as well as monitor internal and external cybersecurity threats. Develop and maintain internal reporting to track compliance with IT policies, key compliance indicators, and risk statuses. Prepare and update policies, standards, and procedures to effectively manage the Information Security Management System (ISMS). Stay informed about the latest industry trends, regulatory requirements, and best practices. Monitor the compliance status of users, devices, and data with corporate security standards. Analyze data from information security systems. Develop scenarios to improve or automate manual processes. Ensure compliance with security requirements during IT solution development stages (SSDLC processes) Requirements: Bachelor's degree in Computer Science, Information Technology, Cybersecurity, or a related field. Minimum of 3 years of experience in IT, information security, or a related area. Knowledge of industry best practices (ISO 2700x, ISO 22301, NIST 800, ITIL, COBIT). Preferred certifications such as CISSP, CompTIA Security+, CCNA, or CEH. Self-motivated with the ability to work independently and manage multiple priorities. Knowledge of cyber threats, vulnerabilities, and attack vectors. Expertise in one or more of the following areas of cybersecurity: Cyber Incident Response, Vulnerability Management, Advanced Threat Protection, Identity and Access Management, Incident Response Proficiency in corporate Microsoft systems. Power BI skills for building management reports. Understanding of Secure Software Development Life Cycle (SSDLC) principles. Preferred experience with SIEM and DLP tools: log analysis, event monitoring, and user behaviour analysis. Understanding of technical aspects of IT infrastructure virtualisation. High ethical standards and integrity. Willingness to travel as required.",,,3–6 лет,,https://almaty.hh.kz/vacancy/132450319
Специалист поддержки,от 200 000 до 300 000 ₸ за месяц,Алматы,ТОО КОМПАНИЯ Э-КОМ ПРАЙМ,,"- Высшее образование (предпочтительно в IT или смежных направлениях); - Опыт работы с системами обработки обращений Service Desk/Help Desk приветствуется; - Навыки анализа и диагностики технических проблем; - Клиентоориентированность: умение понятно объяснять сложные вещи; - Грамотная устная и письменная речь на русском и казахском языках; - Внимательность к деталям, ответственность, умение работать в режиме многозадачности; - Стремление к обучению и развитию в IT-сфере.","- Поддержка действующих клиентов: консультирование, обработка технических запросов, оперативное решение возникающих у клиентов проблем; - Проведение обучения пользователей по работе с системой (онлайн); - Регистрация, ведение и закрытие обращений (тикетов); - Мониторинг и реагирование на возможные инциденты; - Взаимодействие с другими отделами для решения клиентских запросов (постановка технических задач)",,не требуется,,https://almaty.hh.kz/vacancy/132714887
Service Desk Specialist,до 300 000 ₸ за месяц,Алматы,АО Страховая компания Amanat,,"В AMANAT Insurance клиент — в центре внимания, а сотрудники — в центре заботы. Поэтому мы ищем специалиста в Service Desk. Нам нужен командный игрок, который будет и работать с заявками от сотрудников и помогать им решать их проблемы. Консультировать их, а также взаимодействовать с командами разработки при устранении багов и реализации hot-fix. Эта позиция открывает возможность развивать навыки: аналитики и работы с данными, системного мышления и поиска причин проблем, коммуникации с разными командами, управления задачами и приоритизации, улучшения процессов и сервисов. Что нужно будет делать: принимать и обрабатывать заявки от сотрудников компании (все отделы), анализировать весь поток обращений: находить повторы, аномалии, слабые места в процессах, делать выводы и предлагать идеи: обучение сотрудников, доработки систем, обновление базы знаний, участвовать в формировании бэклога проектов и решений, помогать улучшать работу сервис-деска и влиять на процессы в компании. Каким мы вас видим: умеете работать с таблицами (Excel/Google Sheets) и любите анализировать, вы внимательны и аккуратны, у вас развито логическое мышление, системность и вам нравится разбираться «почему так», вы умеете излагать свои мысли, о вас можно сказать, что вы инициативный. Если вы хотите развиваться в IT-направлении, разбираться в процессах и помогать другим — присоединяйтесь к нашей команде!",,,1–3 года,,https://almaty.hh.kz/vacancy/132712896
Senior специалист по информационной безопасности (IT Security),,Алматы,ТОО Phaeton.KZ,,"Senior специалист по информационной безопасности (IT Security) FreedomAuto - AI-powered микросервисная экосистема по продаже автозапчастей (VIN, каталоги, логистика, real-time). Платформа включает: 15+ микросервисов публичные API web + mobile клиенты интеграции с внешними партнёрами AI-модули Мы строим систему, где безопасность - часть архитектуры, а не “надстройка после”. Кого мы ищем Практического инженера по информационной безопасности, который: умеет ломать системы в голове и руками находит и устраняет уязвимости на уровне конфигураций, инфраструктуры и процессов не ограничивается аудитами и отчётами Это роль AppSec + DevSecOps + Security Testing (QA mindset) Критичные аспекты безопасности проекта Персональные данные клиентов Интеграции с внешними API (каталоги, логистика) AI-first платформа Высокая нагрузка и требования к отказоустойчивости Роль и зона ответственности Вы отвечаете за реальный уровень безопасности, а не формальные регламенты: приложения инфраструктура сети процессы Формат: Senior hands-on → рост до Lead / Head of Security Чем предстоит заниматься Архитектура безопасности Проектирование security-архитектуры системы Threat modeling (на уровне сервисов и продукта) Security review новых сервисов и интеграций Безопасность API и микросервисов Аутентификация / авторизация JWT / OAuth2 / роли / доступы Защита REST API Контроль API abuse (rate limit, replay, brute force и др.) Инфраструктурная безопасность Network security (VPN, firewall, сегментация) Secrets management (Vault и аналоги) Контроль SSL/TLS, сертификатов, ключей Hardening окружения (Linux, контейнеры, Kubernetes) Практическая реализация (hands-on) Самостоятельно устраняет уязвимости на уровне: конфигураций инфраструктуры API-шлюзов security-политик Настраивает защитные механизмы: WAF rate limiting security headers access policies Работает с логированием и аудитом безопасности Security Testing (как QA, но глубже) Проводит security-тестирование API (manual + automated) Пишет негативные сценарии (abuse cases) Проверяет: race conditions replay атаки privilege escalation Формирует security test cases Offensive mindset (мышление атакующего) Моделирует реальные атаки на систему Пытается ломать: авторизацию API бизнес-логику Выявляет нестандартные уязвимости (не только OWASP) Безопасность бизнес-логики Защита от: манипуляции ценами обхода логики заказов злоупотребления API аномального поведения клиентов DevSecOps Интеграция security в CI/CD: SAST DAST dependency scanning Автоматизация security-проверок Контроль безопасности на этапе разработки Процессы безопасности Vulnerability management Incident response Security monitoring Взаимодействие с DevOps и backend командами Формирование security best practices Технологический контур Linux Docker / Kubernetes REST API JWT / OAuth2 Vault / Secrets Network security (VPN, Firewall) CI/CD security PostgreSQL / Redis Monitoring / logging .Net Core ReactJS Обязательные навыки 5+ лет в информационной безопасности Практический опыт защиты: backend-систем API микросервисной архитектуры Понимание: OWASP Top 10 secure SDLC threat modeling Опыт: аутентификация / авторизация secrets management SSL/TLS Сетевая безопасность: TCP/IP firewall VPN Опыт расследования инцидентов Умение объяснять инженерам Будет плюсом Опыт AppSec / DevSecOps Pentest (на уровне постановки и анализа) SIEM / SOC Cloud security PCI DSS / ISO 27001 Построение security с нуля Мы предлагаем Ключевую роль в архитектуре продукта Реальное влияние на безопасность всей экосистемы Рост до Head of Information Security Сильную инженерную команду Продукт, где безопасность встроена в систему Важно Мы не ищем формального ИБ-специалиста. Нам нужен инженер, который: понимает, как системы ломаются умеет это воспроизводить умеет проводить нагрузочное тестирование и выявлять баги и умеет если необходимо закрыть все дыры самому или",,,не требуется,,https://almaty.hh.kz/vacancy/132290986
Специалист по продажам в IT сфере,,Алматы,ТОО X NET,,"X NET — IT‑компания с более чем 20‑летним опытом работы на рынке Казахстана и России. Мы помогаем бизнесу выстраивать и развивать надёжную IT‑инфраструктуру: поставляем серверное и сетевое оборудование, внедряем комплексные IT‑решения, проектируем и сопровождаем дата‑центры, оказываем услуги IT‑аутсорсинга. В нашей работе мы используем решения ведущих мировых вендоров и технологических партнёров, что позволяет нам реализовывать проекты любого уровня сложности. Нам доверяют крупные международные компании и известные локальные бренды из различных отраслей — от промышленности и ритейла до финансового и государственного сектора. Компания активно растёт, запускает новые проекты и расширяет направление продаж, поэтому сейчас мы ищем менеджера по продажам IT‑решений. ЧТО ПРЕДСТОИТ ДЕЛАТЬ: Продажа комплексных IT-решений: серверное и сетевое оборудование, проекты по системной интеграции, строительство ЦОД и IT-аутсорсинг Активная работа с клиентами: поиск и привлечение (холодные звонки, встречи), проведение презентаций, выявление потребностей и подбор решений Ведение полного цикла сделки: от первого контакта до согласования условий и заключения договора Подготовка коммерческих предложений и участие в переговорах Работа в CRM: ведение базы клиентов, контроль этапов сделок, развитие текущих клиентов Анализ рынка и поиск новых возможностей для продаж ЧТО МЫ ПРЕДЛАГАЕМ: Стабильный доход: фиксированный оклад + бонусы, привязанные к результатам продаж Обучение за счёт компании: ввод в продукт, поддержка на старте и возможность проходить сертификации от ведущих IT-партнёров Официальное трудоустройство с первого рабочего дня Возможность профессионального и карьерного роста в IT-сфере и продажах Комфортные условия работы: корпоративное такси, рабочий ноутбук и всё необходимое для работы Поддержку со стороны руководителя и команды ЧТО МЫ ОЖИДАЕМ: Понимание специфики проектных продаж с продолжительным циклом принятия решений Способность выстраивать и сопровождать сделки высокой стоимости на всех этапах Понимание принципов работы с клиентами (опыт в B2B будет преимуществом) Готовность к активным продажам и холодному поиску клиентов. Навыки ведения переговоров и деловой коммуникации Умение выявлять потребности клиента и предлагать решения под задачи бизнеса Базовые навыки работы с офисными программами (Excel, Word, PowerPoint) и CRM Ориентация на результат и желание зарабатывать Готовность обучаться и развиваться в IT-сфере Не упусти возможность стать частью X NET! Присоединяйся к нашей команде и достигай новых высот в мире IT-продаж!",,,1–3 года,,https://almaty.hh.kz/vacancy/132162312
IT-специалист / Специалист технической поддержки (iiko / HoReCa),от 250 000 ₸ за месяц,Караганда,ТОО Кафе Софт KZ,,"Мы занимаемся автоматизацией кафе и ресторанов — внедряем и сопровождаем систему iiko в заведениях общепита. В связи с развитием команды ищем специалиста технической поддержки. Опыт работы с iiko не требуется — важнее технический склад ума и желание разбираться. Чем предстоит заниматься — Техническая поддержка пользователей системы iiko — Участие в запусках заведений: настройка оборудования и ПО на объектах клиентов — Диагностика и решение технических проблем (оборудование, сеть, ПО) — Выезды к клиентам Требования — Понимание принципов построения и настройки локальных сетей (IP-адресация, маршрутизация, базовая работа с роутерами и свитчами) — Опыт установки и переустановки Windows, настройки ОС — Умение диагностировать и устранять неисправности периферийного оборудования: принтеры, сканеры, кассовые аппараты — Умение анализировать нестандартные ситуации и находить решения самостоятельно — Готовность к обучению: система iiko и специфика HoReCa — обучаем внутри компании — Опыт работы с iiko будет преимуществом —Если интересно расти и развиваться, а не сидеть и протирать штаны, то вам к нам Условия — Стартовая заработная плата: 250 000 тенге до вычета налогов, дальше растет с вашим скиллом — Формат работы: гибрид (удалённо + офис) — График: гибкий (по сменам) — Карьерный рост внутри компании Ежегодные премии, плюшки, тимбилдинги После отклика на вакансию напишите нам слово iiko, чтобы мы понимали что Вы заинтересованы в вакансии на самом деле.",,,1–3 года,,https://almaty.hh.kz/vacancy/132566601
Senior HR Operations Specialist,,Алматы,ТОО EY (Ernst & Young),,"At EY, we’re all in to shape your future with confidence. We’ll help you succeed in a globally connected powerhouse of diverse teams and take your career wherever you want it to go. Join EY and help to build a better working world. The opportunity We’re hiring a Senior HR Operations Specialist in Almaty. What will you do: Execute the full HR administration cycle in Kazakhstan: hiring, transfers, terminations Work in enbek.kz (ЕСУТД), manage HR orders, personnel records and documentation Maintain and update HRIS data in SuccessFactors, 1C and other systems Manage employee files (physical and digital), leaves, sick leaves, personal data Support onboarding and offboarding processes Handle employee HR-related inquiries and provide HR support Support military records and reporting as required Ensure compliance with Kazakhstan and Kyrgyzstan Labor Codes and internal HR policies It can be challenging — and we believe you will overcome those challenges. What we expect from you: 3+ years of experience in HR Operations, HR Generalist, HR Administration or related roles Practical experience with ЕСУТД, HR systems and HR documentation Knowledge of Kazakhstan Labor Code Experience managing leaves, orders, time sheets, sick leaves and personal data High accuracy, responsibility, confidentiality and attention to detail Ability to work under deadlines, multitask and work independently Confident user of MS Office and HRIS platforms (SuccessFactors, 1C) Languages: Kazakh and Russian, English (intermediate). What we offer you: Temporary contract Strong internal & external networking: industry events, meet-ups, communities Challenging projects with regional exposure (Central Asia) Hybrid work model & modern office space Well‑being support: corporate activities and discounts And many more…",,,1–3 года,,https://almaty.hh.kz/vacancy/132811037
IT специалист,,Астана,ТОО САП-ИН-ВЭСТ,,"* Разработка и поддержка сайтов на платформе 1C-Bitrix * Создание и доработка компонентов и модулей * Интеграция с внешними сервисами (API, CRM, платежные системы) * Оптимизация производительности и скорости загрузки сайтов * Поддержка и развитие существующих проектов * Участие в планировании архитектуры решений Заработная по итогам собеседования",,,1–3 года,,https://almaty.hh.kz/vacancy/132368489
IT Engineer,,Алматы,"Международный Аэропорт Алматы, АО",,"Founded in 1935, Almaty International Airport is the largest air gateway in Kazakhstan and, since 2020, has been part of TAV Airports, a member of the Groupe ADP – the world’s leading airport management platform operating in 29 countries. Our mission – connecting CIS countries to the world through a seamless, world-class travel experience. Our vision – by 2030, to become Asia’s most desired gateway with the largest number of destinations in Central Asia, delivering innovative travel and cargo experience, and driving sustainable growth for local communities. Our values – Safety & Responsibility, Customer & People Centricity, Innovation & Agility, Collaboration & Transparency, Excellence & Passion. We are committed to operational excellence, customer satisfaction, and continuous innovation, while upholding the highest standards of safety, sustainability, and service quality. Almaty Airport is looking for IT Engineers for Information Systems. We need specialists who have developed as engineers but are ready to take the next step into a coordinator or project manager role. It is important to speak the same language with technical specialists and understand the specifics of the systems you will be responsible for. The IT Engineer for Information Systems is responsible for the airport’s information systems and their stable operation. However, they do not personally maintain the systems. The main task of the engineer is to supervise the work of technical teams and contractors and act as a link between users, the airport, and the service providers. KEY RESPONSIBILITIES: Coordination and technical supervision of contractors providing IT systems and services, ensuring compliance with approved technical specifications, SLAs, and operational requirements. Monitoring IT project execution (timelines, milestones, quality, and readiness for operation), including participation in testing and technical acceptance of solutions. Identification of risks, deviations, and non-compliance in project and service delivery, with timely escalation to management. Control of work scope and budgets, verification of technical justification for invoices and completion certificates, and preparation of reports and analytical materials. QUALIFICATIONS & REQUIREMENTS: At least 3 years of experience in IT operations, system support, IT service coordination, and IT project support, including work with external contractors. Higher education in IT, computer science, engineering, or a related technical field. Solid understanding of IT infrastructure, corporate systems, IT service management and SLA models, project monitoring, reporting, and technical documentation, as well as IT and information security requirements. Confident user of MS Office; experience with service desk systems, corporate IT tools, and monitoring platforms. Advanced PC skills. Professional certifications will be an advantage; ability to work with technical and regulatory documentation and coordinate with contractors and authorities. Fluency in English, Russian, and Kazakh. WHAT DO WE OFFER: Employment in accordance with the Labor Code of the Republic of Kazakhstan Office location - Almaty International Airport Work schedule 5 days per week, working hours from 8.00 to 17.00 (lunch break from 12.00 to 13.00) Free lunches Hybrid work after probation period (working from home up till 5 days per month upon Line Manager's approval) Annual paid leave of 24 calendar days (+1 day for birthday after 1 year employment) Annual bonuses on performance results Medical Insurance after Probation period Shuttle bus (13 routes) Trainings, e-Learning Academy, and other online/offline platforms  Join our team today and become a vital part of our global airport family, comprising dedicated professionals who work together to ensure a future of seamless travel experiences",,,более 6 лет,,https://almaty.hh.kz/vacancy/132026532
Специалист службы безопасности,от 250 000 до 400 000 ₸ за месяц,Ушарал,ТОО Grand Ville Operations,,"Ответственный, стрессоустойчивый, пунктуальный, умеет работать с командой","1. Обеспечение общей безопасности: Организация и контроль системы охраны на всей территории объекта Предотвращение и оперативное реагирование на чрезвычайные и конфликтные ситуации Контроль за соблюдением общественного порядка, режима доступа и внутреннего распорядка 2. Видеонаблюдение и техническая безопасность: Организация работы системы видеонаблюдения, сигнализации, систем контроля доступа Контроль исправности оборудования, взаимодействие с IT-службой и техперсоналом 3. Взаимодействие с администрацией и службами: Участие в совещаниях, предоставление отчетности о происшествиях и инцидентах Взаимодействие с правоохранительными органами, службой ЧС и медицинским персоналом Разработка регламентов по эвакуации, предотвращению нарушений и ЧС 4. Работа с гостями: Вежливое предотвращение и урегулирование конфликтных ситуаций Контроль за безопасным пребыванием гостей, особенно детей и пожилых Проверка и сопровождение при необходимости (трансферы, массовые мероприятия) 5. Контроль за материальными ценностями: Защита имущества отеля от краж, порчи, несанкционированного доступа Контроль выноса имущества и соблюдения установленных правил сотрудниками",,3–6 лет,,https://almaty.hh.kz/vacancy/132633429
Менеджер по работе с клиентами\Менеджер колл-центра,от 250 000 до 410 000 ₸ за месяц,Алматы,ТОО HUMAN IT,,"Sezim - это сервис онлайн-терапии, где мы помогаем людям находить «своего» психолога и делать первый шаг к изменениям в жизни. Мы очень бережно подходим к качеству: с нами работают только специалисты с профильным образованием и опытом от 3 лет. Лишь 5% проходят отбор. Наша цель — сделать психологическую помощь естественной частью жизни, где есть место поддержке, пониманию и уважению к себе. В этой роли вы будете: — общаться с людьми, которые задумываются о терапии — помогать им разобраться в своём запросе и сделать первый шаг — мягко сопровождать в выборе психолога и формата работы — организовывать первую сессию — быть тем самым «первым тёплым контактом», после которого становится спокойнее Форматы общения: звонки, WhatsApp и почта. Это подойдёт вам, если вы: — умеете чувствовать людей и слышать между строк — можете объяснять сложное простыми словами — не продаёте «в лоб», а помогаете человеку принять решение — хотите развиваться в теме психологии и коммуникации — готовы брать ответственность за результат Опыт будет плюсом, но важнее — ваше отношение и желание учиться. Важно: — знание казахского языка — грамотная устная и письменная речь — умение работать в команде и держать структуру в задачах Что вы получите: — фиксированный доход + бонусы — обучение и развитие в сфере психологии и клиентского сервиса — поддерживающую команду без токсичности — понятные процессы и ощущение смысла в работе График: 5/2 (плавающие смены с 10:00 до 20:00) Официальное трудоустройство Если вам откликается идея помогать людям начинать важные изменения — напишите нам 💛",,,1–3 года,,https://almaty.hh.kz/vacancy/130856594
