job_id,job_title,skills,experience_level,education_level,label,source,is_custom
54d0eb03,Data Scientist,"python, статистика, nlp, нейросети, tensorflow, математика, machine learning, computer vision",Опыт более 6 лет,Высшее техническое образование,Data Scientist,hh_parser_custom_jobs.csv,yes
3f24961f,Data Scientist,"scikit-learn, machine learning, pandas, python, ml, pytorch, нейросети, nlp",Опыт работы от 1 до 3 лет,Не имеет значения,Data Scientist,hh_parser_custom_jobs.csv,yes
c16a062a,Data Analyst,"a/b тестирование, excel, google analytics, bi аналитик, power bi, sql",Опыт работы от 1 до 3 лет,Студент,Data Analyst,hh_parser_custom_jobs.csv,yes
45d87b7e,Data Analyst,"pandas, анализ данных, bi аналитик, tableau, a/b тестирование, аналитик данных",Опыт работы от 1 до 3 лет,Не имеет значения,Data Analyst,hh_parser_custom_jobs.csv,yes
6509b2d4,Data Analyst,"bi аналитик, data analyst, google analytics, a/b тестирование, power bi, анализ данных",Опыт более 6 лет,Высшее техническое образование,Data Analyst,hh_parser_custom_jobs.csv,yes
ffd44bee,Data Analyst,"tableau, excel, power bi, pandas, аналитик данных, sql, data analyst, базы данных",Опыт более 6 лет,Среднее специальное образование,Data Analyst,hh_parser_custom_jobs.csv,yes
ec0a584e,Data Analyst,"базы данных, python, аналитик данных, tableau, bi аналитик, google analytics, анализ данных",Опыт более 6 лет,Студент,Data Analyst,hh_parser_custom_jobs.csv,yes
561303fb,Data Analyst,"анализ данных, pandas, базы данных, sql, аналитик данных, excel, a/b тестирование, power bi",Опыт работы от 3 до 6 лет,Студент,Data Analyst,hh_parser_custom_jobs.csv,yes
d778d0bd,Data Analyst,"tableau, sql, power bi, bi аналитик, базы данных",Опыт работы от 3 до 6 лет,Среднее специальное образование,Data Analyst,hh_parser_custom_jobs.csv,yes
09d17bd3,Data Analyst,"аналитик данных, sql, data analyst, базы данных, a/b тестирование, pandas, анализ данных, google analytics",Без опыта,Не имеет значения,Data Analyst,hh_parser_custom_jobs.csv,yes
f9ac043c,Data Analyst,"excel, google analytics, аналитик данных, tableau, a/b тестирование, bi аналитик, pandas",Опыт работы от 3 до 6 лет,Высшее техническое образование,Data Analyst,hh_parser_custom_jobs.csv,yes
0bc3282e,Data Analyst,"python, анализ данных, pandas, excel, a/b тестирование, data analyst",Опыт более 6 лет,Среднее специальное образование,Data Analyst,hh_parser_custom_jobs.csv,yes
15feac5f,Data Analyst,"a/b тестирование, базы данных, excel, google analytics",Без опыта,Не имеет значения,Data Analyst,hh_parser_custom_jobs.csv,yes
01a204e2,Data Analyst,"power bi, a/b тестирование, базы данных, data analyst, sql, tableau",Опыт работы от 1 до 3 лет,Высшее образование,Data Analyst,hh_parser_custom_jobs.csv,yes
2faef84b,Data Analyst,"excel, pandas, sql, a/b тестирование, аналитик данных, tableau",Опыт работы от 3 до 6 лет,Высшее техническое образование,Data Analyst,hh_parser_custom_jobs.csv,yes
4a48e12c,Data Analyst,"power bi, excel, tableau, bi аналитик",Опыт работы от 3 до 6 лет,Студент,Data Analyst,hh_parser_custom_jobs.csv,yes
9940c92b,Data Analyst,"базы данных, a/b тестирование, аналитик данных, tableau, pandas, sql, google analytics",Опыт работы от 3 до 6 лет,Студент,Data Analyst,hh_parser_custom_jobs.csv,yes
efb62f03,Data Analyst,"data analyst, tableau, power bi, аналитик данных, python, excel, pandas",Опыт работы от 3 до 6 лет,Студент,Data Analyst,hh_parser_custom_jobs.csv,yes
01b9c766,Data Analyst,"bi аналитик, data analyst, pandas, google analytics, аналитик данных, tableau, a/b тестирование, анализ данных",Без опыта,Не имеет значения,Data Analyst,hh_parser_custom_jobs.csv,yes
447d9a3d,Data Analyst,"excel, sql, bi аналитик, power bi, python, анализ данных, аналитик данных",Опыт работы от 1 до 3 лет,Высшее образование,Data Analyst,hh_parser_custom_jobs.csv,yes
b89ee18a,Data Analyst,"базы данных, bi аналитик, sql, data analyst",Опыт работы от 1 до 3 лет,Студент,Data Analyst,hh_parser_custom_jobs.csv,yes
71f5c4b3,Data Analyst,"a/b тестирование, sql, аналитик данных, tableau, pandas, базы данных, google analytics, анализ данных",Опыт работы от 1 до 3 лет,Не имеет значения,Data Analyst,hh_parser_custom_jobs.csv,yes
714c3467,Data Analyst,"python, bi аналитик, data analyst, анализ данных",Опыт работы от 3 до 6 лет,Среднее специальное образование,Data Analyst,hh_parser_custom_jobs.csv,yes
1a46298d,Data Analyst,"bi аналитик, анализ данных, базы данных, pandas",Опыт более 6 лет,Среднее специальное образование,Data Analyst,hh_parser_custom_jobs.csv,yes
d164c04c,Data Analyst,"базы данных, bi аналитик, data analyst, excel, аналитик данных, a/b тестирование",Опыт работы от 3 до 6 лет,Не имеет значения,Data Analyst,hh_parser_custom_jobs.csv,yes
af28fcc8,Data Analyst,"анализ данных, a/b тестирование, excel, bi аналитик, базы данных",Опыт работы от 3 до 6 лет,Высшее техническое образование,Data Analyst,hh_parser_custom_jobs.csv,yes
621f77cc,Data Analyst,"bi аналитик, базы данных, excel, sql, python",Опыт более 6 лет,Студент,Data Analyst,hh_parser_custom_jobs.csv,yes
840ef04c,Data Analyst,"excel, pandas, a/b тестирование, базы данных, bi аналитик, python, аналитик данных, sql",Опыт работы от 1 до 3 лет,Студент,Data Analyst,hh_parser_custom_jobs.csv,yes
f96bf722,Data Analyst,"bi аналитик, data analyst, a/b тестирование, аналитик данных, python, анализ данных",Опыт более 6 лет,Не имеет значения,Data Analyst,hh_parser_custom_jobs.csv,yes
1fe15521,Data Analyst,"pandas, sql, базы данных, tableau, bi аналитик, аналитик данных, power bi",Без опыта,Среднее специальное образование,Data Analyst,hh_parser_custom_jobs.csv,yes
86df38e8,Data Analyst,"excel, sql, data analyst, google analytics, базы данных, a/b тестирование",Без опыта,Не имеет значения,Data Analyst,hh_parser_custom_jobs.csv,yes
3f476b05,Data Analyst,"pandas, аналитик данных, a/b тестирование, google analytics",Опыт более 6 лет,Студент,Data Analyst,hh_parser_custom_jobs.csv,yes
fb84e8aa,Data Analyst,"excel, tableau, анализ данных, базы данных, a/b тестирование, аналитик данных, bi аналитик, sql",Опыт работы от 3 до 6 лет,Не имеет значения,Data Analyst,hh_parser_custom_jobs.csv,yes
41f7eff2,Data Analyst,"a/b тестирование, аналитик данных, pandas, базы данных",Опыт более 6 лет,Высшее техническое образование,Data Analyst,hh_parser_custom_jobs.csv,yes
acf7bfbf,Data Analyst,"bi аналитик, excel, sql, анализ данных, data analyst, power bi, tableau, базы данных",Опыт работы от 3 до 6 лет,Высшее образование,Data Analyst,hh_parser_custom_jobs.csv,yes
53d98a52,Data Analyst,"power bi, sql, google analytics, a/b тестирование, data analyst",Опыт работы от 1 до 3 лет,Среднее специальное образование,Data Analyst,hh_parser_custom_jobs.csv,yes
82b8986b,Data Analyst,"power bi, python, tableau, базы данных, sql, аналитик данных, google analytics",Без опыта,Высшее образование,Data Analyst,hh_parser_custom_jobs.csv,yes
9ea73c5d,Data Analyst,"pandas, tableau, python, excel, data analyst",Без опыта,Высшее техническое образование,Data Analyst,hh_parser_custom_jobs.csv,yes
e611fdcb,Data Analyst,"a/b тестирование, sql, data analyst, python, power bi",Опыт работы от 3 до 6 лет,Не имеет значения,Data Analyst,hh_parser_custom_jobs.csv,yes
8dc3d1eb,Data Analyst,"аналитик данных, анализ данных, google analytics, bi аналитик, sql",Опыт более 6 лет,Не имеет значения,Data Analyst,hh_parser_custom_jobs.csv,yes
16f60cc0,Data Analyst,"a/b тестирование, sql, bi аналитик, базы данных, анализ данных",Опыт работы от 3 до 6 лет,Высшее техническое образование,Data Analyst,hh_parser_custom_jobs.csv,yes
ab814be6,Data Analyst,"power bi, python, аналитик данных, sql, data analyst, tableau",Опыт работы от 3 до 6 лет,Высшее образование,Data Analyst,hh_parser_custom_jobs.csv,yes
373c99f4,Data Analyst,"tableau, sql, excel, bi аналитик, аналитик данных",Опыт работы от 1 до 3 лет,Среднее специальное образование,Data Analyst,hh_parser_custom_jobs.csv,yes
a50f4970,Data Analyst,"power bi, excel, sql, tableau",Без опыта,Студент,Data Analyst,hh_parser_custom_jobs.csv,yes
8f90c510,Data Analyst,"bi аналитик, google analytics, power bi, a/b тестирование",Опыт работы от 3 до 6 лет,Не имеет значения,Data Analyst,hh_parser_custom_jobs.csv,yes
b099745f,Data Analyst,"анализ данных, excel, аналитик данных, tableau",Опыт работы от 3 до 6 лет,Студент,Data Analyst,hh_parser_custom_jobs.csv,yes
3a8d47d6,Data Analyst,"google analytics, sql, power bi, python, pandas, excel, data analyst, tableau",Опыт работы от 1 до 3 лет,Не имеет значения,Data Analyst,hh_parser_custom_jobs.csv,yes
13326be7,Data Analyst,"pandas, a/b тестирование, tableau, excel",Опыт более 6 лет,Высшее образование,Data Analyst,hh_parser_custom_jobs.csv,yes
b4960348,Data Analyst,"sql, tableau, базы данных, python, pandas",Опыт работы от 3 до 6 лет,Высшее техническое образование,Data Analyst,hh_parser_custom_jobs.csv,yes
54de4617,Data Analyst,"power bi, аналитик данных, google analytics, базы данных, python, tableau",Опыт более 6 лет,Высшее техническое образование,Data Analyst,hh_parser_custom_jobs.csv,yes
6e3b496a,Data Analyst,"power bi, анализ данных, a/b тестирование, data analyst, sql, pandas",Опыт более 6 лет,Высшее образование,Data Analyst,hh_parser_custom_jobs.csv,yes
1b2dd183,Data Analyst,"python, excel, a/b тестирование, google analytics",Опыт работы от 1 до 3 лет,Среднее специальное образование,Data Analyst,hh_parser_custom_jobs.csv,yes
52b1371f,Data Analyst,"python, power bi, sql, a/b тестирование, google analytics, tableau, анализ данных",Опыт более 6 лет,Не имеет значения,Data Analyst,hh_parser_custom_jobs.csv,yes
7eb034ec,Data Analyst,"базы данных, power bi, google analytics, анализ данных, a/b тестирование, tableau, python",Опыт работы от 1 до 3 лет,Высшее техническое образование,Data Analyst,hh_parser_custom_jobs.csv,yes
c75a2a79,Data Analyst,"анализ данных, data analyst, sql, a/b тестирование, python, bi аналитик, tableau, google analytics",Опыт работы от 1 до 3 лет,Высшее техническое образование,Data Analyst,hh_parser_custom_jobs.csv,yes
6eefc93d,Data Analyst,"a/b тестирование, базы данных, excel, аналитик данных, tableau, pandas, google analytics, power bi",Опыт работы от 3 до 6 лет,Высшее техническое образование,Data Analyst,hh_parser_custom_jobs.csv,yes
b8478fb7,Data Analyst,"pandas, data analyst, power bi, excel, google analytics, a/b тестирование, tableau",Опыт работы от 1 до 3 лет,Среднее специальное образование,Data Analyst,hh_parser_custom_jobs.csv,yes
f7a087f3,Data Analyst,"a/b тестирование, excel, bi аналитик, анализ данных, sql, google analytics, power bi, tableau",Опыт более 6 лет,Не имеет значения,Data Analyst,hh_parser_custom_jobs.csv,yes
2592a53e,Data Analyst,"tableau, excel, data analyst, python, a/b тестирование",Опыт работы от 3 до 6 лет,Не имеет значения,Data Analyst,hh_parser_custom_jobs.csv,yes
8f7a4e32,Data Analyst,"data analyst, аналитик данных, анализ данных, sql, python, a/b тестирование, power bi",Без опыта,Среднее специальное образование,Data Analyst,hh_parser_custom_jobs.csv,yes
b1786764,Data Analyst,"data analyst, a/b тестирование, базы данных, power bi, pandas, аналитик данных, excel",Опыт более 6 лет,Среднее специальное образование,Data Analyst,hh_parser_custom_jobs.csv,yes
b2f5d5e6,Data Analyst,"sql, базы данных, a/b тестирование, pandas",Опыт более 6 лет,Среднее специальное образование,Data Analyst,hh_parser_custom_jobs.csv,yes
3ee4d8f3,Data Analyst,"анализ данных, excel, google analytics, data analyst",Опыт работы от 3 до 6 лет,Не имеет значения,Data Analyst,hh_parser_custom_jobs.csv,yes
dda4ebaf,Data Analyst,"sql, базы данных, power bi, анализ данных, bi аналитик, pandas",Без опыта,Не имеет значения,Data Analyst,hh_parser_custom_jobs.csv,yes
6a009862,Data Analyst,"аналитик данных, data analyst, python, excel, базы данных, pandas",Опыт работы от 1 до 3 лет,Среднее специальное образование,Data Analyst,hh_parser_custom_jobs.csv,yes
603f48c0,Data Analyst,"анализ данных, tableau, excel, bi аналитик, data analyst, базы данных, google analytics",Без опыта,Высшее образование,Data Analyst,hh_parser_custom_jobs.csv,yes
95adbc47,Data Analyst,"базы данных, power bi, аналитик данных, bi аналитик, анализ данных, python",Опыт работы от 1 до 3 лет,Студент,Data Analyst,hh_parser_custom_jobs.csv,yes
4800bc2f,Data Analyst,"bi аналитик, tableau, google analytics, a/b тестирование, анализ данных, python, аналитик данных",Без опыта,Среднее специальное образование,Data Analyst,hh_parser_custom_jobs.csv,yes
290f09ac,Data Analyst,"excel, pandas, bi аналитик, tableau, a/b тестирование, анализ данных, google analytics, power bi",Опыт более 6 лет,Высшее образование,Data Analyst,hh_parser_custom_jobs.csv,yes
33bab849,Data Analyst,"google analytics, excel, power bi, pandas, аналитик данных, базы данных",Без опыта,Среднее специальное образование,Data Analyst,hh_parser_custom_jobs.csv,yes
6ae30664,Data Analyst,"pandas, sql, bi аналитик, python, анализ данных, data analyst, базы данных, a/b тестирование",Без опыта,Высшее образование,Data Analyst,hh_parser_custom_jobs.csv,yes
87221a8a,Data Analyst,"data analyst, pandas, tableau, базы данных, анализ данных, sql, python, аналитик данных",Опыт работы от 1 до 3 лет,Среднее специальное образование,Data Analyst,hh_parser_custom_jobs.csv,yes
1df2f893,Data Analyst,"sql, a/b тестирование, excel, pandas",Опыт работы от 3 до 6 лет,Среднее специальное образование,Data Analyst,hh_parser_custom_jobs.csv,yes
a00a1960,Data Analyst,"sql, data analyst, pandas, power bi, a/b тестирование, excel, базы данных",Опыт более 6 лет,Высшее техническое образование,Data Analyst,hh_parser_custom_jobs.csv,yes
7e9da54b,Data Analyst,"анализ данных, pandas, google analytics, python",Опыт работы от 3 до 6 лет,Высшее образование,Data Analyst,hh_parser_custom_jobs.csv,yes
f233679e,Data Analyst,"bi аналитик, базы данных, аналитик данных, a/b тестирование, tableau, python, power bi",Опыт работы от 3 до 6 лет,Студент,Data Analyst,hh_parser_custom_jobs.csv,yes
07877fa5,Data Analyst,"google analytics, pandas, python, excel, tableau, анализ данных, базы данных",Опыт более 6 лет,Высшее техническое образование,Data Analyst,hh_parser_custom_jobs.csv,yes
769ffe82,Data Analyst,"power bi, data analyst, google analytics, bi аналитик, pandas, a/b тестирование, python, базы данных",Опыт работы от 3 до 6 лет,Не имеет значения,Data Analyst,hh_parser_custom_jobs.csv,yes
6ec3d8f9,Data Analyst,"анализ данных, python, google analytics, power bi",Опыт работы от 1 до 3 лет,Студент,Data Analyst,hh_parser_custom_jobs.csv,yes
c5c24714,Data Analyst,"bi аналитик, базы данных, excel, data analyst",Без опыта,Высшее техническое образование,Data Analyst,hh_parser_custom_jobs.csv,yes
1e52a645,Data Analyst,"power bi, python, pandas, excel, data analyst, tableau, анализ данных",Без опыта,Высшее образование,Data Analyst,hh_parser_custom_jobs.csv,yes
1f7040b3,Data Analyst,"data analyst, a/b тестирование, pandas, tableau, python, bi аналитик, excel",Опыт более 6 лет,Не имеет значения,Data Analyst,hh_parser_custom_jobs.csv,yes
c50aca71,Data Engineer,"hadoop, базы данных, sql, data engineer, etl, dwh",Без опыта,Среднее специальное образование,Data Engineer,hh_parser_custom_jobs.csv,yes
29e06e75,Data Engineer,"spark, hadoop, kubernetes, etl, dwh, airflow",Без опыта,Студент,Data Engineer,hh_parser_custom_jobs.csv,yes
2ffdf6b8,Data Engineer,"airflow, dwh, etl, базы данных, sql",Опыт более 6 лет,Высшее техническое образование,Data Engineer,hh_parser_custom_jobs.csv,yes
3cda66d6,Data Engineer,"dwh, postgresql, python, airflow",Опыт работы от 1 до 3 лет,Студент,Data Engineer,hh_parser_custom_jobs.csv,yes
f4744917,Data Engineer,"инженер данных, docker, kubernetes, spark, dwh, data engineer",Опыт более 6 лет,Не имеет значения,Data Engineer,hh_parser_custom_jobs.csv,yes
5e15e206,Data Engineer,"dwh, kafka, spark, инженер данных, docker, postgresql, hadoop, etl",Опыт более 6 лет,Среднее специальное образование,Data Engineer,hh_parser_custom_jobs.csv,yes
b28b84f4,Data Engineer,"python, sql, kafka, data engineer, dwh, airflow",Опыт работы от 1 до 3 лет,Студент,Data Engineer,hh_parser_custom_jobs.csv,yes
a62b7d53,Data Engineer,"sql, инженер данных, docker, hadoop, spark",Опыт работы от 1 до 3 лет,Высшее техническое образование,Data Engineer,hh_parser_custom_jobs.csv,yes
0e4f23e5,Data Engineer,"kafka, dwh, kubernetes, etl, python, базы данных, airflow, hadoop",Без опыта,Студент,Data Engineer,hh_parser_custom_jobs.csv,yes
4a996c98,Data Engineer,"data engineer, airflow, dwh, hadoop, postgresql, docker",Опыт работы от 3 до 6 лет,Среднее специальное образование,Data Engineer,hh_parser_custom_jobs.csv,yes
f7a46dcf,Data Engineer,"базы данных, инженер данных, etl, python, spark, data engineer",Опыт работы от 3 до 6 лет,Высшее техническое образование,Data Engineer,hh_parser_custom_jobs.csv,yes
f878fc04,Data Engineer,"sql, kafka, etl, hadoop, airflow, базы данных, инженер данных",Опыт более 6 лет,Высшее образование,Data Engineer,hh_parser_custom_jobs.csv,yes
22a6d75b,Data Engineer,"python, инженер данных, hadoop, kafka, kubernetes, airflow, dwh",Без опыта,Не имеет значения,Data Engineer,hh_parser_custom_jobs.csv,yes
9af7bf21,Data Engineer,"python, dwh, kubernetes, spark, sql, postgresql",Опыт работы от 1 до 3 лет,Среднее специальное образование,Data Engineer,hh_parser_custom_jobs.csv,yes
2dbef4bf,Data Engineer,"kafka, инженер данных, etl, airflow, docker, dwh, базы данных",Опыт более 6 лет,Студент,Data Engineer,hh_parser_custom_jobs.csv,yes
f1049a7c,Data Engineer,"postgresql, sql, docker, spark, базы данных, kubernetes",Без опыта,Студент,Data Engineer,hh_parser_custom_jobs.csv,yes
1ad16c66,Data Engineer,"spark, hadoop, python, docker, postgresql",Опыт работы от 3 до 6 лет,Студент,Data Engineer,hh_parser_custom_jobs.csv,yes
ffe4591f,Data Engineer,"sql, data engineer, dwh, airflow, kubernetes, postgresql",Опыт работы от 1 до 3 лет,Студент,Data Engineer,hh_parser_custom_jobs.csv,yes
53b49dfa,Data Engineer,"dwh, postgresql, kafka, data engineer, kubernetes, инженер данных, airflow",Опыт работы от 1 до 3 лет,Не имеет значения,Data Engineer,hh_parser_custom_jobs.csv,yes
a06beb75,Data Engineer,"hadoop, python, postgresql, kafka, dwh, инженер данных, базы данных, sql",Опыт более 6 лет,Высшее техническое образование,Data Engineer,hh_parser_custom_jobs.csv,yes
4b8feef4,Data Engineer,"инженер данных, kafka, etl, data engineer, dwh, hadoop, kubernetes",Опыт работы от 1 до 3 лет,Высшее образование,Data Engineer,hh_parser_custom_jobs.csv,yes
508b2a85,Data Engineer,"базы данных, airflow, kafka, kubernetes",Без опыта,Высшее техническое образование,Data Engineer,hh_parser_custom_jobs.csv,yes
57eb2144,Data Engineer,"docker, dwh, spark, инженер данных, sql, python, postgresql",Опыт работы от 1 до 3 лет,Высшее техническое образование,Data Engineer,hh_parser_custom_jobs.csv,yes
340cc803,Data Engineer,"etl, python, dwh, airflow, базы данных, docker",Опыт более 6 лет,Студент,Data Engineer,hh_parser_custom_jobs.csv,yes
645db17b,Data Engineer,"dwh, postgresql, spark, docker, инженер данных",Опыт работы от 3 до 6 лет,Среднее специальное образование,Data Engineer,hh_parser_custom_jobs.csv,yes
35f46fbe,Data Engineer,"sql, airflow, kubernetes, инженер данных, data engineer, etl, hadoop, dwh",Опыт более 6 лет,Среднее специальное образование,Data Engineer,hh_parser_custom_jobs.csv,yes
6e701bf3,Data Engineer,"kubernetes, python, инженер данных, docker, data engineer, postgresql",Опыт более 6 лет,Высшее образование,Data Engineer,hh_parser_custom_jobs.csv,yes
f4a5ba3b,Data Engineer,"postgresql, базы данных, airflow, data engineer, инженер данных, kubernetes, spark",Опыт работы от 1 до 3 лет,Студент,Data Engineer,hh_parser_custom_jobs.csv,yes
7fd66d01,Data Engineer,"docker, sql, data engineer, базы данных, dwh, kubernetes, airflow",Опыт работы от 3 до 6 лет,Среднее специальное образование,Data Engineer,hh_parser_custom_jobs.csv,yes
485b0e43,Data Engineer,"postgresql, dwh, spark, etl, базы данных",Опыт более 6 лет,Высшее техническое образование,Data Engineer,hh_parser_custom_jobs.csv,yes
ab3794ad,Data Engineer,"airflow, dwh, data engineer, etl, инженер данных, spark",Опыт работы от 1 до 3 лет,Студент,Data Engineer,hh_parser_custom_jobs.csv,yes
930da75d,Data Engineer,"spark, etl, postgresql, docker",Опыт работы от 1 до 3 лет,Высшее техническое образование,Data Engineer,hh_parser_custom_jobs.csv,yes
4fa68acc,Data Engineer,"airflow, базы данных, spark, data engineer",Опыт работы от 1 до 3 лет,Высшее техническое образование,Data Engineer,hh_parser_custom_jobs.csv,yes
ce017c47,Data Engineer,"airflow, data engineer, spark, инженер данных",Опыт работы от 1 до 3 лет,Не имеет значения,Data Engineer,hh_parser_custom_jobs.csv,yes
1a1f2aa3,Data Engineer,"sql, etl, инженер данных, dwh, kubernetes, spark, python",Без опыта,Среднее специальное образование,Data Engineer,hh_parser_custom_jobs.csv,yes
37d780e4,Data Engineer,"docker, hadoop, python, базы данных, kubernetes, postgresql",Опыт работы от 3 до 6 лет,Среднее специальное образование,Data Engineer,hh_parser_custom_jobs.csv,yes
dc5a8f4a,Data Engineer,"hadoop, sql, spark, инженер данных, data engineer, kafka",Без опыта,Среднее специальное образование,Data Engineer,hh_parser_custom_jobs.csv,yes
05c85cec,Data Engineer,"postgresql, kafka, airflow, sql, etl, docker, hadoop, инженер данных",Опыт работы от 1 до 3 лет,Студент,Data Engineer,hh_parser_custom_jobs.csv,yes
2610cb05,Data Engineer,"docker, sql, postgresql, spark, kubernetes, airflow, python",Опыт более 6 лет,Студент,Data Engineer,hh_parser_custom_jobs.csv,yes
a9648d5a,Data Engineer,"sql, kubernetes, dwh, spark",Опыт работы от 3 до 6 лет,Среднее специальное образование,Data Engineer,hh_parser_custom_jobs.csv,yes
f6ad8df3,Data Engineer,"инженер данных, etl, airflow, data engineer, sql, dwh",Без опыта,Студент,Data Engineer,hh_parser_custom_jobs.csv,yes
88e95956,Data Engineer,"базы данных, sql, kafka, инженер данных, hadoop, dwh, postgresql, docker",Опыт работы от 3 до 6 лет,Высшее образование,Data Engineer,hh_parser_custom_jobs.csv,yes
633dc510,Data Engineer,"dwh, spark, sql, docker, kubernetes, postgresql",Без опыта,Студент,Data Engineer,hh_parser_custom_jobs.csv,yes
40cf65f2,Data Engineer,"etl, dwh, docker, python, kubernetes, hadoop",Без опыта,Не имеет значения,Data Engineer,hh_parser_custom_jobs.csv,yes
0f77f6d8,Data Engineer,"postgresql, python, dwh, инженер данных, kubernetes, etl, docker, sql",Опыт работы от 1 до 3 лет,Студент,Data Engineer,hh_parser_custom_jobs.csv,yes
e0041609,Data Engineer,"dwh, python, docker, sql, data engineer, kafka, kubernetes, базы данных",Опыт работы от 3 до 6 лет,Высшее техническое образование,Data Engineer,hh_parser_custom_jobs.csv,yes
28a3992f,Data Engineer,"dwh, etl, hadoop, python, data engineer, инженер данных, airflow",Без опыта,Студент,Data Engineer,hh_parser_custom_jobs.csv,yes
790fc12c,Data Engineer,"hadoop, etl, базы данных, sql, kafka, kubernetes",Опыт работы от 3 до 6 лет,Студент,Data Engineer,hh_parser_custom_jobs.csv,yes
401353a0,Data Engineer,"airflow, etl, инженер данных, kubernetes, data engineer",Опыт более 6 лет,Среднее специальное образование,Data Engineer,hh_parser_custom_jobs.csv,yes
8304181f,Data Engineer,"базы данных, инженер данных, sql, hadoop, etl",Без опыта,Среднее специальное образование,Data Engineer,hh_parser_custom_jobs.csv,yes
d80c89b1,Data Engineer,"инженер данных, sql, базы данных, hadoop, etl, kafka",Опыт более 6 лет,Не имеет значения,Data Engineer,hh_parser_custom_jobs.csv,yes
802a9613,Data Engineer,"базы данных, инженер данных, data engineer, dwh, kafka, postgresql, python",Опыт работы от 1 до 3 лет,Среднее специальное образование,Data Engineer,hh_parser_custom_jobs.csv,yes
6d572232,Data Engineer,"docker, инженер данных, dwh, etl",Без опыта,Высшее техническое образование,Data Engineer,hh_parser_custom_jobs.csv,yes
98ef0b90,Data Engineer,"airflow, spark, базы данных, data engineer, etl, python, sql, docker",Опыт работы от 1 до 3 лет,Высшее техническое образование,Data Engineer,hh_parser_custom_jobs.csv,yes
dea78fb3,Data Engineer,"базы данных, airflow, sql, postgresql, python, hadoop",Опыт работы от 3 до 6 лет,Высшее образование,Data Engineer,hh_parser_custom_jobs.csv,yes
30f7e290,Data Engineer,"sql, etl, postgresql, dwh, spark, kubernetes, python, data engineer",Опыт работы от 1 до 3 лет,Среднее специальное образование,Data Engineer,hh_parser_custom_jobs.csv,yes
30e96b4c,Data Engineer,"airflow, базы данных, python, kubernetes, dwh, hadoop",Опыт работы от 1 до 3 лет,Среднее специальное образование,Data Engineer,hh_parser_custom_jobs.csv,yes
51cab1a8,Data Engineer,"sql, kafka, etl, базы данных",Опыт более 6 лет,Среднее специальное образование,Data Engineer,hh_parser_custom_jobs.csv,yes
db7b6500,Data Engineer,"python, data engineer, базы данных, spark",Опыт работы от 3 до 6 лет,Не имеет значения,Data Engineer,hh_parser_custom_jobs.csv,yes
50de5fe0,Data Engineer,"airflow, spark, data engineer, kubernetes",Без опыта,Не имеет значения,Data Engineer,hh_parser_custom_jobs.csv,yes
dcff827a,Data Engineer,"data engineer, hadoop, postgresql, базы данных",Опыт работы от 3 до 6 лет,Высшее образование,Data Engineer,hh_parser_custom_jobs.csv,yes
cfa8dfda,Data Engineer,"kafka, etl, airflow, sql",Опыт работы от 1 до 3 лет,Не имеет значения,Data Engineer,hh_parser_custom_jobs.csv,yes
a117c251,Data Engineer,"базы данных, kubernetes, spark, dwh, kafka, etl, инженер данных",Без опыта,Среднее специальное образование,Data Engineer,hh_parser_custom_jobs.csv,yes
d7ee5d0b,Data Engineer,"docker, data engineer, python, kafka, инженер данных, etl",Опыт более 6 лет,Не имеет значения,Data Engineer,hh_parser_custom_jobs.csv,yes
9de4a445,Data Engineer,"airflow, sql, kubernetes, инженер данных, spark, hadoop, docker, postgresql",Опыт работы от 3 до 6 лет,Не имеет значения,Data Engineer,hh_parser_custom_jobs.csv,yes
dbe96829,Data Engineer,"data engineer, airflow, kubernetes, sql, инженер данных, dwh",Опыт работы от 1 до 3 лет,Не имеет значения,Data Engineer,hh_parser_custom_jobs.csv,yes
523bec7e,Data Engineer,"data engineer, hadoop, postgresql, spark, etl, airflow",Опыт более 6 лет,Не имеет значения,Data Engineer,hh_parser_custom_jobs.csv,yes
b247fbdf,Data Engineer,"data engineer, sql, hadoop, kafka, postgresql, python, spark, airflow",Опыт работы от 3 до 6 лет,Среднее специальное образование,Data Engineer,hh_parser_custom_jobs.csv,yes
126470fc,Data Engineer,"sql, hadoop, dwh, airflow, инженер данных",Опыт работы от 3 до 6 лет,Среднее специальное образование,Data Engineer,hh_parser_custom_jobs.csv,yes
b662c47c,Data Engineer,"dwh, sql, docker, python, postgresql, базы данных, data engineer",Опыт работы от 3 до 6 лет,Среднее специальное образование,Data Engineer,hh_parser_custom_jobs.csv,yes
8b4c10ff,Full Stack Developer,"python, postgresql, фуллстек, docker",Опыт более 6 лет,Студент,Full Stack Developer,hh_parser_custom_jobs.csv,yes
319c5893,Full Stack Developer,"docker, javascript, react, html, php, python",Опыт работы от 1 до 3 лет,Не имеет значения,Full Stack Developer,hh_parser_custom_jobs.csv,yes
2c774928,Full Stack Developer,"фуллстек, full stack, css, docker, git",Опыт работы от 3 до 6 лет,Высшее техническое образование,Full Stack Developer,hh_parser_custom_jobs.csv,yes
bbbcddbb,Full Stack Developer,"docker, фуллстек, python, django, postgresql, html, typescript",Опыт более 6 лет,Студент,Full Stack Developer,hh_parser_custom_jobs.csv,yes
